0: output to qw.tmove.dmc.o
matching: 0.004975
sending branch: 0.070478
Finding out where to send: 0.000451
sending walkers:7e-06
matching: 0.004918
sending branch: 0.07237
Finding out where to send: 0.000449
sending walkers:8e-06
matching: 0.00498
sending branch: 0.070241
Finding out where to send: 0.000453
sending walkers:8e-06
matching: 0.005057
sending branch: 0.07248
Finding out where to send: 0.00046
sending walkers:7e-06
matching: 0.00501
sending branch: 0.072926
Finding out where to send: 0.000451
sending walkers:7e-06
matching: 0.005028
sending branch: 0.070016
Finding out where to send: 0.000446
sending walkers:7e-06
matching: 0.005073
sending branch: 0.089147
Finding out where to send: 0.000454
sending walkers:7e-06
matching: 0.004912
sending branch: 0.069613
Finding out where to send: 0.000549
sending walkers:7e-06
matching: 0.005057
sending branch: 0.072788
Finding out where to send: 0.000449
sending walkers:6e-06
matching: 0.004958
sending branch: 0.07977
Finding out where to send: 0.000457
sending walkers:7e-06
matching: 0.004908
sending branch: 0.072639
Finding out where to send: 0.000549
sending walkers:7e-06
matching: 0.005026
sending branch: 0.070501
Finding out where to send: 0.00044
sending walkers:8.6e-05
matching: 0.005057
sending branch: 0.072134
Finding out where to send: 0.000447
sending walkers:7e-06
matching: 0.00493
sending branch: 0.06984
Finding out where to send: 0.000453
sending walkers:8e-06
matching: 0.004939
sending branch: 0.070404
Finding out where to send: 0.000445
sending walkers:6e-06
matching: 0.005054
sending branch: 0.069642
Finding out where to send: 0.000464
sending walkers:6e-06
matching: 0.004983
sending branch: 0.080601
Finding out where to send: 0.000439
sending walkers:7.9e-05
matching: 0.004999
sending branch: 0.075629
Finding out where to send: 0.000449
sending walkers:8e-06
matching: 0.004972
sending branch: 0.07383
Finding out where to send: 0.00046
sending walkers:9e-06
matching: 0.004984
sending branch: 0.070276
Finding out where to send: 0.000574
sending walkers:8e-06
matching: 0.004956
sending branch: 0.070196
Finding out where to send: 0.000452
sending walkers:9e-06
matching: 0.005004
sending branch: 0.069294
Finding out where to send: 0.000437
sending walkers:9e-06
matching: 0.004937
sending branch: 0.073678
Finding out where to send: 0.000518
sending walkers:7e-06
matching: 0.004965
sending branch: 0.069962
Finding out where to send: 0.000447
sending walkers:8e-06
matching: 0.004913
sending branch: 0.070142
Finding out where to send: 0.000457
sending walkers:8e-06
matching: 0.004982
sending branch: 0.070255
Finding out where to send: 0.00046
sending walkers:6e-06
matching: 0.004937
sending branch: 0.072701
Finding out where to send: 0.000453
sending walkers:7e-06
matching: 0.004926
sending branch: 0.074503
Finding out where to send: 0.000452
sending walkers:7e-06
matching: 0.005062
sending branch: 0.070369
Finding out where to send: 0.000444
sending walkers:6e-06
matching: 0.004987
sending branch: 0.071621
Finding out where to send: 0.000457
sending walkers:8e-06
matching: 0.004975
sending branch: 0.070376
Finding out where to send: 0.000443
sending walkers:6e-06
matching: 0.004882
sending branch: 0.073038
Finding out where to send: 0.000453
sending walkers:7e-06
matching: 0.004995
sending branch: 0.071106
Finding out where to send: 0.000448
sending walkers:7e-06
matching: 0.005091
1: Write took 0 seconds
sending branch: 0.218319
Finding out where to send: 0.000407
sending walkers:1.5e-05
matching: 0.004905
sending branch: 0.070681
Finding out where to send: 0.000447
sending walkers:6e-06
matching: 0.00497
sending branch: 0.069822
Finding out where to send: 0.000451
sending walkers:6e-06
matching: 0.005042
sending branch: 0.069148
Finding out where to send: 0.000441
sending walkers:6e-06
matching: 0.004977
sending branch: 0.070207
Finding out where to send: 0.000445
sending walkers:7e-06
matching: 0.005074
sending branch: 0.073449
Finding out where to send: 0.000447
sending walkers:8e-06
matching: 0.005053
sending branch: 0.069651
Finding out where to send: 0.000455
sending walkers:7e-06
matching: 0.004973
sending branch: 0.069645
Finding out where to send: 0.00046
sending walkers:7e-06
matching: 0.004985
sending branch: 0.073355
Finding out where to send: 0.000441
sending walkers:7e-06
matching: 0.004982
sending branch: 0.070291
Finding out where to send: 0.000456
sending walkers:7e-06
matching: 0.004926
sending branch: 0.072537
Finding out where to send: 0.000528
sending walkers:6e-06
matching: 0.00504
sending branch: 0.070301
Finding out where to send: 0.00045
sending walkers:5e-06
matching: 0.005009
sending branch: 0.070204
Finding out where to send: 0.000446
sending walkers:7e-06
matching: 0.004998
sending branch: 0.079843
Finding out where to send: 0.000543
sending walkers:7e-06
matching: 0.005042
sending branch: 0.073099
Finding out where to send: 0.000435
sending walkers:8e-06
matching: 0.00496
sending branch: 0.068534
Finding out where to send: 0.000551
sending walkers:7e-06
matching: 0.004928
sending branch: 0.069239
Finding out where to send: 0.000516
sending walkers:1.2e-05
matching: 0.00501
sending branch: 0.095666
Finding out where to send: 0.000484
sending walkers:6e-06
matching: 0.004901
sending branch: 0.070343
Finding out where to send: 0.000461
sending walkers:7e-06
matching: 0.004934
sending branch: 0.072464
Finding out where to send: 0.000448
sending walkers:7e-06
matching: 0.00503
sending branch: 0.070869
Finding out where to send: 0.000452
sending walkers:6e-06
matching: 0.004977
sending branch: 0.071555
Finding out where to send: 0.00046
sending walkers:7e-06
matching: 0.00494
sending branch: 0.092139
Finding out where to send: 0.000602
sending walkers:7e-06
matching: 0.00502
sending branch: 0.079864
Finding out where to send: 0.000455
sending walkers:7e-06
matching: 0.005039
sending branch: 0.078788
Finding out where to send: 0.000454
sending walkers:8e-06
matching: 0.005016
sending branch: 0.080415
Finding out where to send: 0.000442
sending walkers:7e-06
matching: 0.00493
sending branch: 0.069957
Finding out where to send: 0.000532
sending walkers:7e-06
matching: 0.004979
sending branch: 0.071973
Finding out where to send: 0.000457
sending walkers:8e-06
matching: 0.004923
sending branch: 0.071863
Finding out where to send: 0.000578
sending walkers:8e-06
matching: 0.004892
sending branch: 0.074642
Finding out where to send: 0.000458
sending walkers:8e-06
matching: 0.004993
sending branch: 0.075216
Finding out where to send: 0.000452
sending walkers:8e-06
matching: 0.004971
sending branch: 0.071135
Finding out where to send: 0.000448
sending walkers:6e-06
matching: 0.004988
sending branch: 0.071279
Finding out where to send: 0.000547
sending walkers:6e-06
matching: 0.004996
sending branch: 0.074753
Finding out where to send: 0.000542
sending walkers:6e-06
matching: 0.004909
sending branch: 0.072557
Finding out where to send: 0.000461
sending walkers:7e-06
matching: 0.004917
sending branch: 0.070766
Finding out where to send: 0.000455
sending walkers:7e-06
matching: 0.004946
sending branch: 0.070586
Finding out where to send: 0.000452
sending walkers:7e-06
matching: 0.004984
sending branch: 0.07074
Finding out where to send: 0.000448
sending walkers:7e-06
matching: 0.004945
sending branch: 0.074398
Finding out where to send: 0.000553
sending walkers:7e-06
matching: 0.004977
sending branch: 0.070232
Finding out where to send: 0.000542
sending walkers:7e-06
matching: 0.004945
1: Write took 0 seconds
sending branch: 0.221596
Finding out where to send: 0.000394
sending walkers:1.2e-05
matching: 0.005018
sending branch: 0.071432
Finding out where to send: 0.000535
sending walkers:1.1e-05
matching: 0.00502
sending branch: 0.071038
Finding out where to send: 0.000453
sending walkers:7e-06
matching: 0.004954
sending branch: 0.075556
Finding out where to send: 0.000449
sending walkers:8e-06
matching: 0.004933
sending branch: 0.070907
Finding out where to send: 0.000441
sending walkers:8e-06
matching: 0.004922
sending branch: 0.074147
Finding out where to send: 0.00044
sending walkers:8e-06
matching: 0.004915
sending branch: 0.071456
Finding out where to send: 0.000433
sending walkers:8e-06
matching: 0.004936
sending branch: 0.071582
Finding out where to send: 0.000448
sending walkers:8e-06
matching: 0.004898
sending branch: 0.075244
Finding out where to send: 0.000449
sending walkers:7e-06
matching: 0.004946
sending branch: 0.070653
Finding out where to send: 0.000452
sending walkers:8e-06
matching: 0.00496
sending branch: 0.074825
Finding out where to send: 0.000507
sending walkers:6e-06
matching: 0.004984
sending branch: 0.070487
Finding out where to send: 0.000461
sending walkers:7e-06
matching: 0.004944
sending branch: 0.070971
Finding out where to send: 0.000531
sending walkers:7e-06
matching: 0.004968
sending branch: 0.070844
Finding out where to send: 0.00044
sending walkers:7e-06
matching: 0.004911
sending branch: 0.072398
Finding out where to send: 0.000445
sending walkers:7e-06
matching: 0.004943
sending branch: 0.072927
Finding out where to send: 0.000445
sending walkers:8e-06
matching: 0.004938
sending branch: 0.072397
Finding out where to send: 0.000437
sending walkers:6e-06
matching: 0.004983
sending branch: 0.072672
Finding out where to send: 0.000454
sending walkers:8e-06
matching: 0.0049
sending branch: 0.071008
Finding out where to send: 0.000444
sending walkers:6e-06
matching: 0.005014
sending branch: 0.074118
Finding out where to send: 0.000446
sending walkers:7e-06
matching: 0.004929
sending branch: 0.071232
Finding out where to send: 0.000464
sending walkers:0.000423
matching: 0.005
sending branch: 0.070952
Finding out where to send: 0.000433
sending walkers:6e-06
matching: 0.004943
sending branch: 0.075308
Finding out where to send: 0.00046
sending walkers:8e-06
matching: 0.004961
sending branch: 0.070912
Finding out where to send: 0.00044
sending walkers:6e-06
matching: 0.004991
sending branch: 0.073229
Finding out where to send: 0.000545
sending walkers:7e-06
matching: 0.004955
sending branch: 0.0734
Finding out where to send: 0.000457
sending walkers:7e-06
matching: 0.004943
sending branch: 0.070206
Finding out where to send: 0.000546
sending walkers:8e-06
matching: 0.004986
sending branch: 0.07007
Finding out where to send: 0.000448
sending walkers:7e-06
matching: 0.004987
sending branch: 0.069793
Finding out where to send: 0.00056
sending walkers:7e-06
matching: 0.004927
sending branch: 0.073616
Finding out where to send: 0.000449
sending walkers:7e-06
matching: 0.004931
sending branch: 0.069837
Finding out where to send: 0.000453
sending walkers:6e-06
matching: 0.004966
sending branch: 0.070335
Finding out where to send: 0.000449
sending walkers:7e-06
matching: 0.004943
sending branch: 0.070512
Finding out where to send: 0.000447
sending walkers:7e-06
matching: 0.005045
sending branch: 0.072437
Finding out where to send: 0.000439
sending walkers:8e-06
matching: 0.00503
sending branch: 0.077707
Finding out where to send: 0.000445
sending walkers:8e-06
matching: 0.005029
sending branch: 0.076112
Finding out where to send: 0.000445
sending walkers:6e-06
matching: 0.004969
sending branch: 0.071076
Finding out where to send: 0.000558
sending walkers:7e-06
matching: 0.00495
sending branch: 0.071677
Finding out where to send: 0.000556
sending walkers:7e-06
matching: 0.004998
sending branch: 0.073896
Finding out where to send: 0.000454
sending walkers:7e-06
matching: 0.004873
sending branch: 0.069656
Finding out where to send: 0.000543
sending walkers:6e-06
matching: 0.00505
1: Write took 0 seconds
sending branch: 0.229192
Finding out where to send: 0.000411
sending walkers:1e-05
matching: 0.004942
sending branch: 0.075158
Finding out where to send: 0.00048
sending walkers:9e-06
matching: 0.004918
sending branch: 0.071167
Finding out where to send: 0.000489
sending walkers:7e-06
matching: 0.004998
sending branch: 0.071428
Finding out where to send: 0.000459
sending walkers:6e-06
matching: 0.004921
sending branch: 0.072194
Finding out where to send: 0.000453
sending walkers:7e-06
matching: 0.004989
sending branch: 0.074935
Finding out where to send: 0.000451
sending walkers:7e-06
matching: 0.004973
sending branch: 0.072823
Finding out where to send: 0.000449
sending walkers:6e-06
matching: 0.004901
sending branch: 0.071945
Finding out where to send: 0.00045
sending walkers:6e-06
matching: 0.004958
sending branch: 0.081641
Finding out where to send: 0.00045
sending walkers:6e-06
matching: 0.005
sending branch: 0.070033
Finding out where to send: 0.000447
sending walkers:1.2e-05
matching: 0.005205
sending branch: 0.073733
Finding out where to send: 0.000532
sending walkers:6e-06
matching: 0.005006
sending branch: 0.077982
Finding out where to send: 0.00044
sending walkers:6e-06
matching: 0.005006
sending branch: 0.072348
Finding out where to send: 0.000444
sending walkers:6e-06
matching: 0.005006
sending branch: 0.073683
Finding out where to send: 0.000458
sending walkers:7e-06
matching: 0.004941
sending branch: 0.072796
Finding out where to send: 0.000557
sending walkers:7e-06
matching: 0.004967
sending branch: 0.073365
Finding out where to send: 0.000453
sending walkers:7e-06
matching: 0.005021
sending branch: 0.070272
Finding out where to send: 0.000447
sending walkers:6e-06
matching: 0.004998
sending branch: 0.07386
Finding out where to send: 0.000445
sending walkers:7e-06
matching: 0.005052
sending branch: 0.069848
Finding out where to send: 0.000447
sending walkers:9e-06
matching: 0.004926
sending branch: 0.071346
Finding out where to send: 0.000443
sending walkers:6e-06
matching: 0.004969
sending branch: 0.074241
Finding out where to send: 0.000528
sending walkers:7e-06
matching: 0.004968
sending branch: 0.070338
Finding out where to send: 0.000457
sending walkers:7e-06
matching: 0.005038
sending branch: 0.070803
Finding out where to send: 0.000445
sending walkers:6e-06
matching: 0.004988
sending branch: 0.070931
Finding out where to send: 0.000447
sending walkers:6e-06
matching: 0.004975
sending branch: 0.075518
Finding out where to send: 0.000451
sending walkers:7e-06
matching: 0.005043
sending branch: 0.073132
Finding out where to send: 0.00049
sending walkers:6e-06
matching: 0.004925
sending branch: 0.071654
Finding out where to send: 0.000437
sending walkers:7e-06
matching: 0.005009
sending branch: 0.070342
Finding out where to send: 0.000437
sending walkers:6e-06
matching: 0.004908
sending branch: 0.070888
Finding out where to send: 0.000454
sending walkers:7e-06
matching: 0.005001
sending branch: 0.074575
Finding out where to send: 0.000445
sending walkers:7e-06
matching: 0.004983
sending branch: 0.071171
Finding out where to send: 0.000564
sending walkers:8e-06
matching: 0.004972
sending branch: 0.087051
Finding out where to send: 0.000455
sending walkers:7e-06
matching: 0.004989
sending branch: 0.074091
Finding out where to send: 0.000453
sending walkers:7e-06
matching: 0.00501
sending branch: 0.07454
Finding out where to send: 0.000445
sending walkers:5e-06
matching: 0.004998
sending branch: 0.074557
Finding out where to send: 0.000441
sending walkers:8e-06
matching: 0.005033
sending branch: 0.0699
Finding out where to send: 0.000538
sending walkers:6e-06
matching: 0.004969
sending branch: 0.070695
Finding out where to send: 0.000456
sending walkers:6e-06
matching: 0.004992
sending branch: 0.069752
Finding out where to send: 0.000544
sending walkers:8e-06
matching: 0.004987
sending branch: 0.070849
Finding out where to send: 0.000443
sending walkers:7e-06
matching: 0.005023
sending branch: 0.074076
Finding out where to send: 0.000451
sending walkers:7e-06
matching: 0.005018
1: Write took 0 seconds
sending branch: 0.222074
Finding out where to send: 0.000402
sending walkers:1.3e-05
matching: 0.004914
sending branch: 0.070032
Finding out where to send: 0.000505
sending walkers:7e-06
matching: 0.005118
sending branch: 0.072873
Finding out where to send: 0.000567
sending walkers:8e-06
matching: 0.00492
sending branch: 0.070763
Finding out where to send: 0.000447
sending walkers:7e-06
matching: 0.005008
sending branch: 0.071164
Finding out where to send: 0.000444
sending walkers:6e-06
matching: 0.005003
sending branch: 0.074269
Finding out where to send: 0.000444
sending walkers:8e-06
matching: 0.004938
sending branch: 0.070449
Finding out where to send: 0.00059
sending walkers:6e-06
matching: 0.004931
sending branch: 0.079108
Finding out where to send: 0.000459
sending walkers:7e-06
matching: 0.005144
sending branch: 0.074217
Finding out where to send: 0.00045
sending walkers:7e-06
matching: 0.004933
sending branch: 0.070766
Finding out where to send: 0.000449
sending walkers:7e-06
matching: 0.004917
sending branch: 0.077941
Finding out where to send: 0.00045
sending walkers:6e-06
matching: 0.004938
sending branch: 0.071512
Finding out where to send: 0.000451
sending walkers:7e-06
matching: 0.00494
sending branch: 0.069958
Finding out where to send: 0.000455
sending walkers:7e-06
matching: 0.005145
sending branch: 0.071599
Finding out where to send: 0.000445
sending walkers:7e-06
matching: 0.004965
sending branch: 0.074311
Finding out where to send: 0.000447
sending walkers:7e-06
matching: 0.004966
sending branch: 0.070688
Finding out where to send: 0.000541
sending walkers:6e-06
matching: 0.005043
sending branch: 0.073274
Finding out where to send: 0.000442
sending walkers:7e-06
matching: 0.005039
sending branch: 0.073801
Finding out where to send: 0.000556
sending walkers:9e-06
matching: 0.004886
sending branch: 0.069134
Finding out where to send: 0.000443
sending walkers:7e-06
matching: 0.005011
sending branch: 0.073626
Finding out where to send: 0.000435
sending walkers:8e-06
matching: 0.004941
sending branch: 0.071905
Finding out where to send: 0.00045
sending walkers:6e-06
matching: 0.004941
sending branch: 0.069088
Finding out where to send: 0.000442
sending walkers:6e-06
matching: 0.004971
sending branch: 0.070916
Finding out where to send: 0.000453
sending walkers:9e-06
matching: 0.00494
sending branch: 0.069947
Finding out where to send: 0.000452
sending walkers:8e-06
matching: 0.005136
sending branch: 0.073693
Finding out where to send: 0.000454
sending walkers:7e-06
matching: 0.005031
sending branch: 0.075259
Finding out where to send: 0.000529
sending walkers:8e-06
matching: 0.004978
sending branch: 0.070509
Finding out where to send: 0.000568
sending walkers:7e-06
matching: 0.004929
sending branch: 0.068998
Finding out where to send: 0.000443
sending walkers:6e-06
matching: 0.004921
sending branch: 0.070226
Finding out where to send: 0.000448
sending walkers:6e-06
matching: 0.004948
sending branch: 0.073742
Finding out where to send: 0.000446
sending walkers:8e-06
matching: 0.004884
sending branch: 0.070594
Finding out where to send: 0.000458
sending walkers:7e-06
matching: 0.00491
sending branch: 0.070361
Finding out where to send: 0.000447
sending walkers:7e-06
matching: 0.004939
sending branch: 0.070299
Finding out where to send: 0.000459
sending walkers:7e-06
matching: 0.004987
sending branch: 0.071581
Finding out where to send: 0.000452
sending walkers:6e-06
matching: 0.004963
sending branch: 0.074347
Finding out where to send: 0.000445
sending walkers:7e-06
matching: 0.004991
sending branch: 0.099085
Finding out where to send: 0.000456
sending walkers:7e-06
matching: 0.005029
sending branch: 0.069971
Finding out where to send: 0.000465
sending walkers:7e-06
matching: 0.004972
sending branch: 0.06994
Finding out where to send: 0.000446
sending walkers:8e-06
matching: 0.005041
sending branch: 0.075153
Finding out where to send: 0.000451
sending walkers:7e-06
matching: 0.004965
sending branch: 0.069006
Finding out where to send: 0.000442
sending walkers:6e-06
matching: 0.004992
1: Write took 0 seconds
sending branch: 0.22146
Finding out where to send: 0.000388
sending walkers:1.1e-05
matching: 0.004939
sending branch: 0.070477
Finding out where to send: 0.000459
sending walkers:7e-06
matching: 0.004981
sending branch: 0.06948
Finding out where to send: 0.000434
sending walkers:7e-06
matching: 0.004896
sending branch: 0.070459
Finding out where to send: 0.000451
sending walkers:8e-06
matching: 0.004926
sending branch: 0.071249
Finding out where to send: 0.000457
sending walkers:7e-06
matching: 0.00499
sending branch: 0.074736
Finding out where to send: 0.00045
sending walkers:8e-06
matching: 0.005034
sending branch: 0.07083
Finding out where to send: 0.000443
sending walkers:8e-06
matching: 0.004893
sending branch: 0.070533
Finding out where to send: 0.000455
sending walkers:8e-06
matching: 0.004947
sending branch: 0.073823
Finding out where to send: 0.000444
sending walkers:8e-06
matching: 0.004949
sending branch: 0.071833
Finding out where to send: 0.000458
sending walkers:7e-06
matching: 0.004954
sending branch: 0.07415
Finding out where to send: 0.000442
sending walkers:7e-06
matching: 0.004952
sending branch: 0.069889
Finding out where to send: 0.000445
sending walkers:7e-06
matching: 0.004992
sending branch: 0.070376
Finding out where to send: 0.000449
sending walkers:7e-06
matching: 0.004932
sending branch: 0.068784
Finding out where to send: 0.000507
sending walkers:8e-06
matching: 0.005017
sending branch: 0.071893
Finding out where to send: 0.000459
sending walkers:6e-06
matching: 0.004948
sending branch: 0.072747
Finding out where to send: 0.000454
sending walkers:8e-06
matching: 0.004951
sending branch: 0.072415
Finding out where to send: 0.000455
sending walkers:8e-06
matching: 0.005026
sending branch: 0.073941
Finding out where to send: 0.000446
sending walkers:8e-06
matching: 0.005034
sending branch: 0.068711
Finding out where to send: 0.000436
sending walkers:7e-06
matching: 0.005038
sending branch: 0.075711
Finding out where to send: 0.000449
sending walkers:8e-06
matching: 0.005051
sending branch: 0.096451
Finding out where to send: 0.000483
sending walkers:8e-06
matching: 0.004953
sending branch: 0.106897
Finding out where to send: 0.000659
sending walkers:7e-06
matching: 0.005015
sending branch: 0.099614
Finding out where to send: 0.000525
sending walkers:8e-06
matching: 0.005039
sending branch: 0.068531
Finding out where to send: 0.000515
sending walkers:6e-06
matching: 0.005079
sending branch: 0.07351
Finding out where to send: 0.000456
sending walkers:6e-06
matching: 0.005076
sending branch: 0.07364
Finding out where to send: 0.000614
sending walkers:7e-06
matching: 0.005011
sending branch: 0.069562
Finding out where to send: 0.000447
sending walkers:8e-06
matching: 0.005169
sending branch: 0.06961
Finding out where to send: 0.000434
sending walkers:5e-06
matching: 0.005049
sending branch: 0.069805
Finding out where to send: 0.000455
sending walkers:1.1e-05
matching: 0.005001
sending branch: 0.073987
Finding out where to send: 0.000435
sending walkers:7e-06
matching: 0.005062
sending branch: 0.069278
Finding out where to send: 0.000452
sending walkers:7e-06
matching: 0.005141
sending branch: 0.070614
Finding out where to send: 0.000536
sending walkers:7e-06
matching: 0.005124
sending branch: 0.070214
Finding out where to send: 0.000449
sending walkers:7e-06
matching: 0.005083
sending branch: 0.071083
Finding out where to send: 0.000453
sending walkers:6e-06
matching: 0.005013
sending branch: 0.076227
Finding out where to send: 0.000459
sending walkers:7e-06
matching: 0.005024
sending branch: 0.070998
Finding out where to send: 0.00046
sending walkers:7e-06
matching: 0.005041
sending branch: 0.070406
Finding out where to send: 0.00045
sending walkers:7e-06
matching: 0.004983
sending branch: 0.068659
Finding out where to send: 0.00045
sending walkers:8e-06
matching: 0.005038
sending branch: 0.068995
Finding out where to send: 0.000436
sending walkers:6e-06
matching: 0.005064
sending branch: 0.071463
Finding out where to send: 0.00045
sending walkers:7e-06
matching: 0.005039
1: Write took 0 seconds
sending branch: 0.219313
Finding out where to send: 0.000388
sending walkers:9e-06
matching: 0.005082
sending branch: 0.070084
Finding out where to send: 0.000459
sending walkers:9e-06
matching: 0.004998
sending branch: 0.082846
Finding out where to send: 0.000546
sending walkers:0.000415
matching: 0.005119
sending branch: 0.089945
Finding out where to send: 0.000452
sending walkers:8e-06
matching: 0.004926
sending branch: 0.080542
Finding out where to send: 0.000437
sending walkers:6e-06
matching: 0.005035
sending branch: 0.071726
Finding out where to send: 0.000454
sending walkers:6e-06
matching: 0.005078
sending branch: 0.067835
Finding out where to send: 0.000452
sending walkers:7e-06
matching: 0.004943
sending branch: 0.068126
Finding out where to send: 0.000445
sending walkers:8e-06
matching: 0.005128
sending branch: 0.072271
Finding out where to send: 0.000452
sending walkers:7e-06
matching: 0.00495
sending branch: 0.070229
Finding out where to send: 0.000547
sending walkers:7e-06
matching: 0.005086
sending branch: 0.073794
Finding out where to send: 0.000451
sending walkers:7e-06
matching: 0.004956
sending branch: 0.069726
Finding out where to send: 0.000446
sending walkers:7e-06
matching: 0.004959
sending branch: 0.071022
Finding out where to send: 0.000439
sending walkers:8e-06
matching: 0.004997
sending branch: 0.070437
Finding out where to send: 0.000453
sending walkers:8e-06
matching: 0.005229
sending branch: 0.074927
Finding out where to send: 0.00045
sending walkers:7e-06
matching: 0.005015
sending branch: 0.100339
Finding out where to send: 0.000449
sending walkers:8e-06
matching: 0.005049
sending branch: 0.071186
Finding out where to send: 0.000441
sending walkers:6e-06
matching: 0.004927
sending branch: 0.073169
Finding out where to send: 0.000438
sending walkers:6e-06
matching: 0.004949
sending branch: 0.070258
Finding out where to send: 0.000433
sending walkers:7e-06
matching: 0.004975
sending branch: 0.072854
Finding out where to send: 0.000446
sending walkers:6e-06
matching: 0.004951
sending branch: 0.070839
Finding out where to send: 0.000445
sending walkers:8e-06
matching: 0.004989
sending branch: 0.071115
Finding out where to send: 0.000443
sending walkers:8e-06
matching: 0.004954
sending branch: 0.070344
Finding out where to send: 0.000449
sending walkers:8e-06
matching: 0.004944
sending branch: 0.07213
Finding out where to send: 0.000439
sending walkers:9e-06
matching: 0.004947
sending branch: 0.073166
Finding out where to send: 0.000455
sending walkers:1e-05
matching: 0.005004
sending branch: 0.073392
Finding out where to send: 0.000443
sending walkers:7e-06
matching: 0.004941
sending branch: 0.068276
Finding out where to send: 0.000447
sending walkers:6e-06
matching: 0.005095
sending branch: 0.080587
Finding out where to send: 0.000452
sending walkers:6e-06
matching: 0.004997
sending branch: 0.070601
Finding out where to send: 0.000555
sending walkers:6e-06
matching: 0.005027
sending branch: 0.076541
Finding out where to send: 0.000454
sending walkers:8e-06
matching: 0.004991
sending branch: 0.084982
Finding out where to send: 0.000456
sending walkers:8e-06
matching: 0.004989
sending branch: 0.07098
Finding out where to send: 0.000448
sending walkers:1.2e-05
matching: 0.005076
sending branch: 0.083742
Finding out where to send: 0.000451
sending walkers:6e-06
matching: 0.005091
sending branch: 0.074012
Finding out where to send: 0.000443
sending walkers:6e-06
matching: 0.005032
sending branch: 0.07443
Finding out where to send: 0.000439
sending walkers:6e-06
matching: 0.00501
sending branch: 0.0705
Finding out where to send: 0.000442
sending walkers:7e-06
matching: 0.004924
sending branch: 0.072439
Finding out where to send: 0.000445
sending walkers:8e-06
matching: 0.005097
sending branch: 0.069831
Finding out where to send: 0.000446
sending walkers:7e-06
matching: 0.004944
sending branch: 0.075344
Finding out where to send: 0.000463
sending walkers:7e-06
matching: 0.004942
sending branch: 0.103818
Finding out where to send: 0.000446
sending walkers:7e-06
matching: 0.005081
1: Write took 0 seconds
sending branch: 0.218513
Finding out where to send: 0.000397
sending walkers:1.3e-05
matching: 0.004987
sending branch: 0.070131
Finding out where to send: 0.00045
sending walkers:9e-06
matching: 0.004933
sending branch: 0.07052
Finding out where to send: 0.000442
sending walkers:7e-06
matching: 0.004945
sending branch: 0.076166
Finding out where to send: 0.000446
sending walkers:8e-06
matching: 0.005018
sending branch: 0.070342
Finding out where to send: 0.000454
sending walkers:9e-06
matching: 0.004938
sending branch: 0.072957
Finding out where to send: 0.000456
sending walkers:1e-05
matching: 0.005069
sending branch: 0.07122
Finding out where to send: 0.000452
sending walkers:1.1e-05
matching: 0.004983
sending branch: 0.072001
Finding out where to send: 0.000457
sending walkers:7e-06
matching: 0.005075
sending branch: 0.099664
Finding out where to send: 0.000548
sending walkers:8e-06
matching: 0.004958
sending branch: 0.07066
Finding out where to send: 0.000458
sending walkers:7e-06
matching: 0.004846
sending branch: 0.076432
Finding out where to send: 0.000446
sending walkers:7e-06
matching: 0.004908
sending branch: 0.07036
Finding out where to send: 0.000462
sending walkers:8e-06
matching: 0.005034
sending branch: 0.070574
Finding out where to send: 0.000452
sending walkers:7e-06
matching: 0.004944
sending branch: 0.070462
Finding out where to send: 0.000559
sending walkers:9e-06
matching: 0.004964
sending branch: 0.072426
Finding out where to send: 0.000464
sending walkers:6e-06
matching: 0.005
sending branch: 0.083358
Finding out where to send: 0.000439
sending walkers:6e-06
matching: 0.004974
sending branch: 0.071452
Finding out where to send: 0.000447
sending walkers:8e-06
matching: 0.004948
sending branch: 0.074636
Finding out where to send: 0.000448
sending walkers:7e-06
matching: 0.004991
sending branch: 0.070402
Finding out where to send: 0.000466
sending walkers:6e-06
matching: 0.004903
sending branch: 0.073189
Finding out where to send: 0.00045
sending walkers:8e-06
matching: 0.004916
sending branch: 0.069677
Finding out where to send: 0.000461
sending walkers:6e-06
matching: 0.004906
sending branch: 0.080133
Finding out where to send: 0.000524
sending walkers:6e-06
matching: 0.004884
sending branch: 0.070564
Finding out where to send: 0.000454
sending walkers:7e-06
matching: 0.004909
sending branch: 0.069542
Finding out where to send: 0.000437
sending walkers:6e-06
matching: 0.004842
sending branch: 0.074229
Finding out where to send: 0.000558
sending walkers:6e-06
matching: 0.004859
sending branch: 0.075251
Finding out where to send: 0.000454
sending walkers:8e-06
matching: 0.00491
sending branch: 0.070713
Finding out where to send: 0.000448
sending walkers:7e-06
matching: 0.005009
sending branch: 0.070855
Finding out where to send: 0.000451
sending walkers:6e-06
matching: 0.004854
sending branch: 0.069405
Finding out where to send: 0.000552
sending walkers:6e-06
matching: 0.004945
sending branch: 0.072917
Finding out where to send: 0.000442
sending walkers:6e-06
matching: 0.004869
sending branch: 0.070796
Finding out where to send: 0.000454
sending walkers:7e-06
matching: 0.004984
sending branch: 0.07709
Finding out where to send: 0.000458
sending walkers:6e-06
matching: 0.004916
sending branch: 0.070505
Finding out where to send: 0.000792
sending walkers:8e-06
matching: 0.004984
sending branch: 0.071973
Finding out where to send: 0.00046
sending walkers:8e-06
matching: 0.004894
sending branch: 0.077029
Finding out where to send: 0.000459
sending walkers:8e-06
matching: 0.004906
