0: output to qwalk.dmc.o
Finding out where to send: 0.000102
sending walkers:9e-06
matching: 0.000526
sending branch: 0.072315
Finding out where to send: 0.000114
sending walkers:1e-05
matching: 0.000531
sending branch: 0.073932
Finding out where to send: 0.000102
sending walkers:1.3e-05
matching: 0.000535
sending branch: 0.077159
Finding out where to send: 0.0001
sending walkers:1.2e-05
matching: 0.000519
sending branch: 0.071896
Finding out where to send: 0.000114
sending walkers:1.1e-05
matching: 0.000544
sending branch: 0.076924
Finding out where to send: 9.9e-05
sending walkers:1.1e-05
matching: 0.000527
sending branch: 0.074167
Finding out where to send: 0.000102
sending walkers:1.1e-05
matching: 0.000532
sending branch: 0.076757
Finding out where to send: 0.000106
sending walkers:1.1e-05
matching: 0.00054
sending branch: 0.082759
Finding out where to send: 0.000103
sending walkers:1.2e-05
matching: 0.000514
sending branch: 0.073053
Finding out where to send: 0.000116
sending walkers:1.2e-05
matching: 0.000532
sending branch: 0.073118
Finding out where to send: 0.000121
sending walkers:1.3e-05
matching: 0.000533
sending branch: 0.072089
Finding out where to send: 0.000102
sending walkers:1.3e-05
matching: 0.000518
sending branch: 0.073014
Finding out where to send: 0.000105
sending walkers:8e-06
matching: 0.000535
sending branch: 0.073546
Finding out where to send: 0.000103
sending walkers:1.3e-05
matching: 0.000519
sending branch: 0.072943
Finding out where to send: 0.000101
sending walkers:8e-06
matching: 0.000541
sending branch: 0.076304
Finding out where to send: 0.000161
sending walkers:1.3e-05
matching: 0.00059
sending branch: 0.077783
Finding out where to send: 0.000103
sending walkers:1e-05
matching: 0.00053
sending branch: 0.072082
Finding out where to send: 0.000102
sending walkers:1.2e-05
matching: 0.000526
sending branch: 0.080682
Finding out where to send: 0.000104
sending walkers:1.3e-05
matching: 0.000516
sending branch: 0.074715
Finding out where to send: 0.0001
sending walkers:8e-06
matching: 0.00053
sending branch: 0.0722
Finding out where to send: 0.000102
sending walkers:9e-06
matching: 0.000577
sending branch: 0.073539
Finding out where to send: 9.9e-05
sending walkers:1.1e-05
matching: 0.000523
sending branch: 0.071892
Finding out where to send: 9.9e-05
sending walkers:9e-06
matching: 0.000522
sending branch: 0.073708
Finding out where to send: 0.000102
sending walkers:1.2e-05
matching: 0.000575
sending branch: 0.081639
Finding out where to send: 0.000106
sending walkers:1.1e-05
matching: 0.000523
sending branch: 0.076157
Finding out where to send: 0.000102
sending walkers:8e-06
matching: 0.000518
sending branch: 0.075474
Finding out where to send: 0.000104
sending walkers:1.5e-05
matching: 0.00059
sending branch: 0.08374
Finding out where to send: 0.000102
sending walkers:1.2e-05
matching: 0.000529
sending branch: 0.077218
Finding out where to send: 0.0001
sending walkers:1.1e-05
matching: 0.000526
sending branch: 0.074314
Finding out where to send: 0.000105
sending walkers:1.3e-05
matching: 0.000519
sending branch: 0.074681
Finding out where to send: 9.9e-05
sending walkers:9e-06
matching: 0.000536
sending branch: 0.07621
Finding out where to send: 9.6e-05
sending walkers:1.4e-05
matching: 0.000538
sending branch: 0.078738
Finding out where to send: 0.000103
sending walkers:1.3e-05
matching: 0.00051
sending branch: 0.077267
Finding out where to send: 0.000102
sending walkers:1.1e-05
matching: 0.000527
sending branch: 0.076587
Finding out where to send: 0.000102
sending walkers:1.4e-05
matching: 0.000537
sending branch: 0.073788
Finding out where to send: 0.000105
sending walkers:1.2e-05
matching: 0.000586
sending branch: 0.075033
Finding out where to send: 0.0001
sending walkers:1.1e-05
matching: 0.000531
sending branch: 0.07172
Finding out where to send: 0.000118
sending walkers:1.4e-05
matching: 0.000514
sending branch: 0.07338
Finding out where to send: 9.9e-05
sending walkers:1.3e-05
matching: 0.000528
sending branch: 0.072556
Finding out where to send: 0.000111
sending walkers:1.5e-05
matching: 0.000533
sending branch: 0.081172
Finding out where to send: 9.9e-05
sending walkers:1.2e-05
matching: 0.000527
sending branch: 0.077586
Finding out where to send: 0.000105
sending walkers:1.5e-05
matching: 0.000518
sending branch: 0.082747
Finding out where to send: 0.000105
sending walkers:1.3e-05
matching: 0.000525
sending branch: 0.083635
Finding out where to send: 0.000112
sending walkers:1.3e-05
matching: 0.000521
sending branch: 0.072438
Finding out where to send: 0.000101
sending walkers:1.4e-05
matching: 0.000526
sending branch: 0.073547
Finding out where to send: 0.0001
sending walkers:1.3e-05
matching: 0.000527
sending branch: 0.073208
Finding out where to send: 0.000163
sending walkers:1.3e-05
matching: 0.000527
sending branch: 0.073522
Finding out where to send: 0.000104
sending walkers:1.2e-05
matching: 0.000523
sending branch: 0.082719
Finding out where to send: 0.000103
sending walkers:1.1e-05
matching: 0.000525
sending branch: 0.071485
Finding out where to send: 0.000105
sending walkers:1.1e-05
matching: 0.000537
sending branch: 0.081353
Finding out where to send: 0.0001
sending walkers:1.4e-05
matching: 0.000522
sending branch: 0.075386
Finding out where to send: 9.9e-05
sending walkers:1.4e-05
matching: 0.000531
sending branch: 0.072156
Finding out where to send: 0.000103
sending walkers:1.2e-05
matching: 0.00053
sending branch: 0.091291
Finding out where to send: 0.000102
sending walkers:1.4e-05
matching: 0.00053
sending branch: 0.090046
Finding out where to send: 0.000106
sending walkers:1.2e-05
matching: 0.00053
sending branch: 0.083773
Finding out where to send: 0.0001
sending walkers:1.2e-05
matching: 0.000517
sending branch: 0.081578
Finding out where to send: 0.000102
sending walkers:1.3e-05
matching: 0.000517
sending branch: 0.082627
Finding out where to send: 0.000107
sending walkers:1.2e-05
matching: 0.000525
sending branch: 0.076296
Finding out where to send: 9.8e-05
sending walkers:1.3e-05
matching: 0.000529
sending branch: 0.075993
Finding out where to send: 0.000102
sending walkers:1.3e-05
matching: 0.000517
sending branch: 0.079237
Finding out where to send: 0.000106
sending walkers:1.2e-05
matching: 0.00054
sending branch: 0.071444
Finding out where to send: 0.000103
sending walkers:1.4e-05
matching: 0.000589
sending branch: 0.076153
Finding out where to send: 0.000103
sending walkers:1.3e-05
matching: 0.000545
sending branch: 0.071386
Finding out where to send: 0.000115
sending walkers:1.3e-05
matching: 0.000516
sending branch: 0.071777
Finding out where to send: 0.000101
sending walkers:1.2e-05
matching: 0.000536
sending branch: 0.071932
Finding out where to send: 0.000106
sending walkers:1.3e-05
matching: 0.000525
sending branch: 0.07733
Finding out where to send: 0.000105
sending walkers:3.6e-05
matching: 0.000524
sending branch: 0.079086
Finding out where to send: 0.00012
sending walkers:1e-05
matching: 0.000518
sending branch: 0.077392
Finding out where to send: 0.000103
sending walkers:1.2e-05
matching: 0.000529
sending branch: 0.084668
Finding out where to send: 0.000101
sending walkers:1.3e-05
matching: 0.000526
sending branch: 0.072409
Finding out where to send: 0.000109
sending walkers:1.2e-05
matching: 0.000548
sending branch: 0.072045
Finding out where to send: 0.000107
sending walkers:1.3e-05
matching: 0.000536
sending branch: 0.079018
Finding out where to send: 0.000101
sending walkers:1.1e-05
matching: 0.000528
sending branch: 0.075279
Finding out where to send: 0.000101
sending walkers:1.1e-05
matching: 0.000538
sending branch: 0.071194
Finding out where to send: 0.000103
sending walkers:1.3e-05
matching: 0.00052
sending branch: 0.073846
Finding out where to send: 9.8e-05
sending walkers:1.3e-05
matching: 0.000542
sending branch: 0.07911
Finding out where to send: 0.000103
sending walkers:1.2e-05
matching: 0.000525
sending branch: 0.075304
Finding out where to send: 0.000103
sending walkers:1.3e-05
matching: 0.000605
sending branch: 0.079302
Finding out where to send: 0.000122
sending walkers:1.2e-05
matching: 0.000538
sending branch: 0.072135
Finding out where to send: 0.000106
sending walkers:1.3e-05
matching: 0.000537
sending branch: 0.071426
Finding out where to send: 0.000121
sending walkers:1.4e-05
matching: 0.000601
sending branch: 0.078801
Finding out where to send: 0.000113
sending walkers:1.3e-05
matching: 0.000526
sending branch: 0.081915
Finding out where to send: 0.000105
sending walkers:1.1e-05
matching: 0.000519
sending branch: 0.076089
Finding out where to send: 0.000108
sending walkers:1.2e-05
matching: 0.000533
sending branch: 0.086251
Finding out where to send: 0.000101
sending walkers:1.2e-05
matching: 0.000522
sending branch: 0.078492
Finding out where to send: 0.000106
sending walkers:1e-05
matching: 0.000582
sending branch: 0.078798
Finding out where to send: 0.000106
sending walkers:1.3e-05
matching: 0.000521
sending branch: 0.082325
Finding out where to send: 0.00012
sending walkers:1.3e-05
matching: 0.000583
sending branch: 0.075428
Finding out where to send: 0.000102
sending walkers:1.5e-05
matching: 0.000548
sending branch: 0.072666
Finding out where to send: 0.000103
sending walkers:9e-06
matching: 0.000526
sending branch: 0.077328
Finding out where to send: 0.000111
sending walkers:1.1e-05
matching: 0.000639
sending branch: 0.080543
Finding out where to send: 0.000108
sending walkers:1.3e-05
matching: 0.000527
sending branch: 0.07712
Finding out where to send: 0.000116
sending walkers:1.2e-05
matching: 0.000548
sending branch: 0.083021
Finding out where to send: 0.000105
sending walkers:1.2e-05
matching: 0.000533
sending branch: 0.072335
Finding out where to send: 0.000102
sending walkers:1.2e-05
matching: 0.000535
sending branch: 0.072378
Finding out where to send: 0.000101
sending walkers:9e-06
matching: 0.000533
sending branch: 0.072187
Finding out where to send: 0.000103
sending walkers:1.3e-05
matching: 0.000539
sending branch: 0.077393
Finding out where to send: 0.000101
sending walkers:1.2e-05
matching: 0.000538
sending branch: 0.070994
Finding out where to send: 0.000107
sending walkers:1.2e-05
matching: 0.000537
sending branch: 0.073356
Finding out where to send: 0.000101
sending walkers:1.1e-05
matching: 0.00053
sending branch: 0.078105
Finding out where to send: 0.000104
sending walkers:1.2e-05
matching: 0.000521
sending branch: 0.075839
Finding out where to send: 0.000104
sending walkers:1.6e-05
matching: 0.000527
sending branch: 0.078089
Finding out where to send: 0.000107
sending walkers:1.1e-05
matching: 0.000545
sending branch: 0.07761
Finding out where to send: 0.000105
sending walkers:1.3e-05
matching: 0.000587
sending branch: 0.071069
Finding out where to send: 0.00012
sending walkers:6.7e-05
matching: 0.000536
sending branch: 0.071931
Finding out where to send: 0.0001
sending walkers:1.2e-05
matching: 0.000573
sending branch: 0.077311
Finding out where to send: 0.000105
sending walkers:9e-06
matching: 0.000529
sending branch: 0.073052
Finding out where to send: 0.000109
sending walkers:1.3e-05
matching: 0.000537
sending branch: 0.076952
Finding out where to send: 0.000165
sending walkers:1.2e-05
matching: 0.00053
sending branch: 0.078118
Finding out where to send: 0.000103
sending walkers:1.2e-05
matching: 0.000522
sending branch: 0.077826
Finding out where to send: 0.000102
sending walkers:1.2e-05
matching: 0.000524
sending branch: 0.075781
Finding out where to send: 0.000105
sending walkers:1.3e-05
matching: 0.000525
sending branch: 0.076523
Finding out where to send: 0.000103
sending walkers:1.2e-05
matching: 0.000536
sending branch: 0.072397
Finding out where to send: 0.000104
sending walkers:1.3e-05
matching: 0.000589
sending branch: 0.073952
Finding out where to send: 0.000105
sending walkers:1.3e-05
matching: 0.000611
sending branch: 0.074962
Finding out where to send: 0.000117
sending walkers:1.3e-05
matching: 0.000535
sending branch: 0.073152
Finding out where to send: 0.000102
sending walkers:1.3e-05
matching: 0.000524
sending branch: 0.078328
Finding out where to send: 0.000101
sending walkers:8e-06
matching: 0.000523
sending branch: 0.077983
Finding out where to send: 0.000106
sending walkers:1.1e-05
matching: 0.000529
sending branch: 0.076286
Finding out where to send: 0.000162
sending walkers:1.2e-05
matching: 0.000594
sending branch: 0.070986
Finding out where to send: 0.000103
sending walkers:1e-05
matching: 0.000537
sending branch: 0.072227
Finding out where to send: 0.000104
sending walkers:1.3e-05
matching: 0.000517
sending branch: 0.072591
Finding out where to send: 0.000101
sending walkers:1.3e-05
matching: 0.000525
sending branch: 0.072413
Finding out where to send: 0.0001
sending walkers:1.2e-05
matching: 0.000546
sending branch: 0.073849
Finding out where to send: 0.000105
sending walkers:1.1e-05
matching: 0.000538
sending branch: 0.071571
Finding out where to send: 0.000103
sending walkers:1e-05
matching: 0.000536
sending branch: 0.073297
Finding out where to send: 9.7e-05
sending walkers:1.2e-05
matching: 0.000591
sending branch: 0.07864
Finding out where to send: 0.0001
sending walkers:1.3e-05
matching: 0.000532
sending branch: 0.071583
Finding out where to send: 0.0001
sending walkers:1.2e-05
matching: 0.000582
sending branch: 0.07852
Finding out where to send: 0.000102
sending walkers:1.3e-05
matching: 0.00053
sending branch: 0.075674
Finding out where to send: 0.000102
sending walkers:7e-06
matching: 0.000527
sending branch: 0.071781
Finding out where to send: 0.000102
sending walkers:1.2e-05
matching: 0.000532
sending branch: 0.075224
Finding out where to send: 0.000102
sending walkers:1.1e-05
matching: 0.000522
sending branch: 0.084401
Finding out where to send: 0.000102
sending walkers:1.2e-05
matching: 0.000543
sending branch: 0.074671
Finding out where to send: 0.000101
sending walkers:1.1e-05
matching: 0.000534
sending branch: 0.078599
Finding out where to send: 0.000103
sending walkers:1.2e-05
matching: 0.00053
sending branch: 0.08008
Finding out where to send: 0.000104
sending walkers:1.2e-05
matching: 0.000526
sending branch: 0.070859
Finding out where to send: 0.000104
sending walkers:1.4e-05
matching: 0.000521
sending branch: 0.07639
Finding out where to send: 0.000103
sending walkers:1.2e-05
matching: 0.000538
sending branch: 0.075669
Finding out where to send: 0.000119
sending walkers:1.3e-05
matching: 0.000544
sending branch: 0.076494
Finding out where to send: 0.000101
sending walkers:1.2e-05
matching: 0.000543
sending branch: 0.072533
Finding out where to send: 0.000114
sending walkers:1.2e-05
matching: 0.000536
sending branch: 0.073772
Finding out where to send: 0.000105
sending walkers:1.4e-05
matching: 0.00054
sending branch: 0.075465
Finding out where to send: 9.9e-05
sending walkers:1.5e-05
matching: 0.000523
sending branch: 0.079201
Finding out where to send: 9.2e-05
sending walkers:1e-05
matching: 0.000546
sending branch: 0.078712
Finding out where to send: 0.000104
sending walkers:1.2e-05
matching: 0.000528
sending branch: 0.074729
Finding out where to send: 9.7e-05
sending walkers:8e-06
matching: 0.000537
sending branch: 0.073625
Finding out where to send: 0.000103
sending walkers:1.2e-05
matching: 0.000527
1: Write took 0 seconds
sending branch: 0.126111
Finding out where to send: 0.000113
sending walkers:1.3e-05
matching: 0.000533
sending branch: 0.07621
Finding out where to send: 0.000101
sending walkers:9e-06
matching: 0.000517
sending branch: 0.074417
Finding out where to send: 9.4e-05
sending walkers:1e-05
matching: 0.000531
sending branch: 0.087706
Finding out where to send: 0.000101
sending walkers:1.2e-05
matching: 0.00052
sending branch: 0.074963
Finding out where to send: 0.000107
sending walkers:1.2e-05
matching: 0.000537
sending branch: 0.081342
Finding out where to send: 9.9e-05
sending walkers:1.4e-05
matching: 0.000519
sending branch: 0.07301
Finding out where to send: 0.00017
sending walkers:1.1e-05
matching: 0.000597
sending branch: 0.081271
Finding out where to send: 0.000102
sending walkers:1.2e-05
matching: 0.000527
sending branch: 0.081088
Finding out where to send: 0.0001
sending walkers:7e-06
matching: 0.000518
sending branch: 0.081896
Finding out where to send: 0.000102
sending walkers:1.2e-05
matching: 0.000522
sending branch: 0.079452
Finding out where to send: 0.000102
sending walkers:1e-05
matching: 0.000523
sending branch: 0.088099
Finding out where to send: 0.000123
sending walkers:1.3e-05
matching: 0.000524
sending branch: 0.094072
Finding out where to send: 0.000103
sending walkers:1.3e-05
matching: 0.000514
sending branch: 0.074289
Finding out where to send: 0.000102
sending walkers:1.1e-05
matching: 0.000523
sending branch: 0.083933
Finding out where to send: 9.8e-05
sending walkers:1.2e-05
matching: 0.000531
sending branch: 0.077524
Finding out where to send: 0.000102
sending walkers:1.3e-05
matching: 0.000534
sending branch: 0.075687
Finding out where to send: 0.000103
sending walkers:1.3e-05
matching: 0.000529
sending branch: 0.08513
Finding out where to send: 0.0001
sending walkers:1.8e-05
matching: 0.000528
sending branch: 0.074665
Finding out where to send: 9.8e-05
sending walkers:1.2e-05
matching: 0.000522
sending branch: 0.077379
Finding out where to send: 0.0001
sending walkers:1.4e-05
matching: 0.000528
sending branch: 0.078509
Finding out where to send: 9.9e-05
sending walkers:1.2e-05
matching: 0.000536
sending branch: 0.082227
Finding out where to send: 9.7e-05
sending walkers:1.2e-05
matching: 0.000528
sending branch: 0.075219
Finding out where to send: 0.000112
sending walkers:1e-05
matching: 0.000529
sending branch: 0.081525
Finding out where to send: 0.0001
sending walkers:1.3e-05
matching: 0.000531
sending branch: 0.075763
Finding out where to send: 0.000106
sending walkers:1.2e-05
matching: 0.000538
sending branch: 0.07387
Finding out where to send: 9.6e-05
sending walkers:1.1e-05
matching: 0.000526
sending branch: 0.079297
Finding out where to send: 9.8e-05
sending walkers:1.1e-05
matching: 0.000546
sending branch: 0.075805
Finding out where to send: 0.000101
sending walkers:1.2e-05
matching: 0.00052
sending branch: 0.076821
Finding out where to send: 9.5e-05
sending walkers:1.1e-05
matching: 0.00054
sending branch: 0.080088
Finding out where to send: 0.000103
sending walkers:1.2e-05
matching: 0.000516
sending branch: 0.076707
Finding out where to send: 0.000113
sending walkers:1.1e-05
matching: 0.000522
sending branch: 0.07517
Finding out where to send: 0.000103
sending walkers:1.3e-05
matching: 0.000528
sending branch: 0.07984
Finding out where to send: 0.000104
sending walkers:9e-06
matching: 0.000537
sending branch: 0.083979
Finding out where to send: 0.000103
sending walkers:1.2e-05
matching: 0.000523
sending branch: 0.082194
Finding out where to send: 0.000105
sending walkers:1.2e-05
matching: 0.000571
sending branch: 0.073683
Finding out where to send: 0.000104
sending walkers:1.2e-05
matching: 0.000521
sending branch: 0.074412
Finding out where to send: 0.000126
sending walkers:1.2e-05
matching: 0.000587
sending branch: 0.078682
Finding out where to send: 0.000101
sending walkers:1.2e-05
matching: 0.00054
sending branch: 0.078462
Finding out where to send: 9.7e-05
sending walkers:1e-05
matching: 0.000532
sending branch: 0.086047
Finding out where to send: 9.9e-05
sending walkers:1e-05
matching: 0.000535
sending branch: 0.07636
Finding out where to send: 0.000102
sending walkers:1.1e-05
matching: 0.000517
sending branch: 0.072991
Finding out where to send: 9.7e-05
sending walkers:8e-06
matching: 0.000541
sending branch: 0.077938
Finding out where to send: 0.000158
sending walkers:8e-06
matching: 0.000518
sending branch: 0.079237
Finding out where to send: 0.000112
sending walkers:1.3e-05
matching: 0.000531
sending branch: 0.086143
Finding out where to send: 9.7e-05
sending walkers:9e-06
matching: 0.000533
sending branch: 0.08713
Finding out where to send: 0.000103
sending walkers:1e-05
matching: 0.000519
sending branch: 0.080175
Finding out where to send: 0.000103
sending walkers:1.3e-05
matching: 0.000517
sending branch: 0.07382
Finding out where to send: 0.000104
sending walkers:1.3e-05
matching: 0.000533
sending branch: 0.076546
Finding out where to send: 0.000114
sending walkers:1.4e-05
matching: 0.000534
sending branch: 0.070925
Finding out where to send: 0.000115
sending walkers:1.2e-05
matching: 0.000528
sending branch: 0.072525
Finding out where to send: 9.8e-05
sending walkers:1.3e-05
matching: 0.000522
sending branch: 0.076434
Finding out where to send: 0.000102
sending walkers:1.2e-05
matching: 0.000534
sending branch: 0.074089
Finding out where to send: 9.9e-05
sending walkers:1.2e-05
matching: 0.000521
sending branch: 0.078848
Finding out where to send: 0.000103
sending walkers:5e-06
matching: 0.000538
sending branch: 0.073975
Finding out where to send: 0.0001
sending walkers:1.3e-05
matching: 0.000533
sending branch: 0.081558
Finding out where to send: 0.000101
sending walkers:1.4e-05
matching: 0.000535
sending branch: 0.071923
Finding out where to send: 9.7e-05
sending walkers:1.2e-05
matching: 0.000527
sending branch: 0.076445
Finding out where to send: 0.00011
sending walkers:8e-06
matching: 0.000531
sending branch: 0.07199
Finding out where to send: 9.7e-05
sending walkers:1.2e-05
matching: 0.00059
sending branch: 0.074018
Finding out where to send: 9.7e-05
sending walkers:8e-06
matching: 0.000594
sending branch: 0.076709
Finding out where to send: 0.000102
sending walkers:1.2e-05
matching: 0.000524
sending branch: 0.072043
Finding out where to send: 9.9e-05
sending walkers:1.4e-05
matching: 0.000526
sending branch: 0.072535
Finding out where to send: 0.000107
sending walkers:1.4e-05
matching: 0.000525
sending branch: 0.079053
Finding out where to send: 0.000103
sending walkers:1.2e-05
matching: 0.000522
sending branch: 0.074089
Finding out where to send: 0.000101
sending walkers:1.1e-05
matching: 0.000527
sending branch: 0.071914
Finding out where to send: 0.000115
sending walkers:1.1e-05
matching: 0.000521
sending branch: 0.072928
Finding out where to send: 0.000101
sending walkers:1.2e-05
matching: 0.000513
sending branch: 0.084114
Finding out where to send: 0.000103
sending walkers:1.3e-05
matching: 0.000517
sending branch: 0.083795
Finding out where to send: 0.000102
sending walkers:1.2e-05
matching: 0.000534
sending branch: 0.073717
Finding out where to send: 0.0001
sending walkers:1e-05
matching: 0.00052
sending branch: 0.070644
Finding out where to send: 9.8e-05
sending walkers:1.1e-05
matching: 0.000527
sending branch: 0.071673
Finding out where to send: 0.000104
sending walkers:1.3e-05
matching: 0.000535
sending branch: 0.076892
Finding out where to send: 0.000101
sending walkers:1e-05
matching: 0.000547
sending branch: 0.071675
Finding out where to send: 0.000118
sending walkers:1.1e-05
matching: 0.000542
sending branch: 0.075567
Finding out where to send: 0.000102
sending walkers:1.3e-05
matching: 0.000514
sending branch: 0.071548
Finding out where to send: 0.0001
sending walkers:1.3e-05
matching: 0.000519
sending branch: 0.078421
Finding out where to send: 9.9e-05
sending walkers:1.5e-05
matching: 0.000531
sending branch: 0.080302
Finding out where to send: 0.000114
sending walkers:1.1e-05
matching: 0.000539
sending branch: 0.075517
Finding out where to send: 0.000114
sending walkers:1.3e-05
matching: 0.000579
sending branch: 0.084856
Finding out where to send: 0.000105
sending walkers:1.1e-05
matching: 0.000522
sending branch: 0.072775
Finding out where to send: 0.000101
sending walkers:9e-06
matching: 0.000524
sending branch: 0.076877
Finding out where to send: 0.000101
sending walkers:1.3e-05
matching: 0.00053
sending branch: 0.071843
Finding out where to send: 0.000101
sending walkers:8e-06
matching: 0.000534
sending branch: 0.072818
Finding out where to send: 0.000104
sending walkers:9e-06
matching: 0.0006
sending branch: 0.079998
Finding out where to send: 0.000103
sending walkers:1.1e-05
matching: 0.000521
sending branch: 0.077959
Finding out where to send: 0.000102
sending walkers:1.2e-05
matching: 0.000524
sending branch: 0.075482
Finding out where to send: 0.000103
sending walkers:9e-06
matching: 0.000534
sending branch: 0.071927
Finding out where to send: 0.000161
sending walkers:1.3e-05
matching: 0.000526
sending branch: 0.077134
Finding out where to send: 0.000104
sending walkers:1.3e-05
matching: 0.000521
sending branch: 0.074012
Finding out where to send: 0.000107
sending walkers:1.4e-05
matching: 0.000522
sending branch: 0.070781
Finding out where to send: 0.0001
sending walkers:1.2e-05
matching: 0.000533
sending branch: 0.079385
Finding out where to send: 0.000104
sending walkers:1.2e-05
matching: 0.000582
sending branch: 0.0781
Finding out where to send: 0.000103
sending walkers:1.4e-05
matching: 0.000527
sending branch: 0.072665
Finding out where to send: 0.000103
sending walkers:9e-06
matching: 0.000518
sending branch: 0.074865
Finding out where to send: 0.000104
sending walkers:1.2e-05
matching: 0.000537
sending branch: 0.078459
Finding out where to send: 0.000106
sending walkers:1.2e-05
matching: 0.000527
sending branch: 0.071892
Finding out where to send: 0.000101
sending walkers:1.4e-05
matching: 0.000527
sending branch: 0.071851
Finding out where to send: 9.8e-05
sending walkers:1.2e-05
matching: 0.000529
sending branch: 0.071615
Finding out where to send: 9.8e-05
sending walkers:1.2e-05
matching: 0.00053
sending branch: 0.072108
Finding out where to send: 0.000107
sending walkers:1.3e-05
matching: 0.00053
sending branch: 0.070891
Finding out where to send: 0.000107
sending walkers:1.1e-05
matching: 0.000526
sending branch: 0.071905
Finding out where to send: 0.000102
sending walkers:1.4e-05
matching: 0.000538
sending branch: 0.074557
Finding out where to send: 0.000102
sending walkers:1.2e-05
matching: 0.000517
sending branch: 0.080297
Finding out where to send: 0.000104
sending walkers:1.3e-05
matching: 0.000578
sending branch: 0.080221
Finding out where to send: 0.000112
sending walkers:1.2e-05
matching: 0.000523
sending branch: 0.077597
Finding out where to send: 0.0001
sending walkers:1.3e-05
matching: 0.000514
sending branch: 0.070954
Finding out where to send: 0.000106
sending walkers:1.3e-05
matching: 0.000513
sending branch: 0.070833
Finding out where to send: 0.000104
sending walkers:1.2e-05
matching: 0.000572
sending branch: 0.072186
Finding out where to send: 0.000101
sending walkers:1.3e-05
matching: 0.000582
sending branch: 0.071819
Finding out where to send: 0.000104
sending walkers:1.2e-05
matching: 0.000518
sending branch: 0.07236
Finding out where to send: 0.000104
sending walkers:1.3e-05
matching: 0.000528
sending branch: 0.075998
Finding out where to send: 0.0001
sending walkers:1.5e-05
matching: 0.000606
sending branch: 0.071142
Finding out where to send: 0.000104
sending walkers:1.1e-05
matching: 0.000525
sending branch: 0.070598
Finding out where to send: 0.000109
sending walkers:1.2e-05
matching: 0.000521
sending branch: 0.075396
Finding out where to send: 0.000102
sending walkers:9e-06
matching: 0.000525
sending branch: 0.075498
Finding out where to send: 0.000102
sending walkers:1.4e-05
matching: 0.000522
sending branch: 0.074118
Finding out where to send: 9.8e-05
sending walkers:1.2e-05
matching: 0.000524
sending branch: 0.072839
Finding out where to send: 9.9e-05
sending walkers:1.2e-05
matching: 0.000523
sending branch: 0.072659
Finding out where to send: 9.9e-05
sending walkers:1.5e-05
matching: 0.000521
sending branch: 0.085128
Finding out where to send: 0.000101
sending walkers:9e-06
matching: 0.000523
sending branch: 0.07488
Finding out where to send: 0.000176
sending walkers:1.4e-05
matching: 0.000518
sending branch: 0.07472
Finding out where to send: 0.0001
sending walkers:1.2e-05
matching: 0.000522
sending branch: 0.07184
Finding out where to send: 0.000103
sending walkers:1.2e-05
matching: 0.000538
sending branch: 0.071602
Finding out where to send: 0.000176
sending walkers:1.1e-05
matching: 0.000518
sending branch: 0.078885
Finding out where to send: 9.9e-05
sending walkers:1.3e-05
matching: 0.000531
sending branch: 0.072736
Finding out where to send: 0.000108
sending walkers:1.3e-05
matching: 0.000525
sending branch: 0.073919
Finding out where to send: 0.000105
sending walkers:9e-06
matching: 0.000518
sending branch: 0.077628
Finding out where to send: 0.000121
sending walkers:1.3e-05
matching: 0.000591
sending branch: 0.075585
Finding out where to send: 0.000103
sending walkers:1.1e-05
matching: 0.000528
sending branch: 0.079211
Finding out where to send: 9.9e-05
sending walkers:8e-06
matching: 0.000524
sending branch: 0.084327
Finding out where to send: 9.9e-05
sending walkers:8e-06
matching: 0.000523
sending branch: 0.074045
Finding out where to send: 0.000106
sending walkers:1.2e-05
matching: 0.000522
sending branch: 0.071442
Finding out where to send: 0.000101
sending walkers:1.1e-05
matching: 0.000521
sending branch: 0.08621
Finding out where to send: 0.0001
sending walkers:1.1e-05
matching: 0.000513
sending branch: 0.076088
Finding out where to send: 0.000105
sending walkers:1.1e-05
matching: 0.00052
sending branch: 0.074085
Finding out where to send: 0.000106
sending walkers:1.2e-05
matching: 0.000536
sending branch: 0.075858
Finding out where to send: 0.000104
sending walkers:1.2e-05
matching: 0.000529
sending branch: 0.07031
Finding out where to send: 0.000101
sending walkers:1.4e-05
matching: 0.000591
sending branch: 0.073079
Finding out where to send: 0.000101
sending walkers:1.1e-05
matching: 0.000583
sending branch: 0.07733
Finding out where to send: 9.9e-05
sending walkers:1.3e-05
matching: 0.000515
sending branch: 0.075078
Finding out where to send: 0.000117
sending walkers:1.2e-05
matching: 0.000522
sending branch: 0.072364
Finding out where to send: 0.000112
sending walkers:1.2e-05
matching: 0.000526
sending branch: 0.07535
Finding out where to send: 0.0001
sending walkers:1.1e-05
matching: 0.000512
sending branch: 0.080485
Finding out where to send: 0.000102
sending walkers:1.2e-05
matching: 0.000525
sending branch: 0.07937
Finding out where to send: 0.000106
sending walkers:1.2e-05
matching: 0.000517
sending branch: 0.07533
Finding out where to send: 0.000104
sending walkers:1.1e-05
matching: 0.000513
sending branch: 0.070998
Finding out where to send: 0.000105
sending walkers:1.4e-05
matching: 0.000514
sending branch: 0.073494
Finding out where to send: 0.000105
sending walkers:1.2e-05
matching: 0.000514
sending branch: 0.072272
Finding out where to send: 0.000104
sending walkers:1.3e-05
matching: 0.000512
sending branch: 0.074893
Finding out where to send: 9.7e-05
