0: output to qwalk.linear.o
Could not open qwalk.linear.config. Generating configurations from scratch
960: Timestep is 1.754765625
704: Timestep is 1.754765625
840: Timestep is 1.754765625
989: Timestep is 1.754765625
711: Timestep is 1.754765625
842: Timestep is 1.754765625
192: Timestep is 1.754765625
961: Timestep is 1.754765625
706: Timestep is 1.754765625
208: Timestep is 1.754765625
320: Timestep is 1.754765625
721: Timestep is 1.754765625
861: Timestep is 1.754765625
973: Timestep is 1.754765625
728: Timestep is 1.754765625
856: Timestep is 1.754765625
215: Timestep is 1.754765625
963: Timestep is 1.754765625
713: Timestep is 1.754765625
219: Timestep is 1.754765625
720: Timestep is 1.754765625
220: Timestep is 1.754765625
324: Timestep is 1.754765625
980: Timestep is 1.754765625
715: Timestep is 1.754765625
213: Timestep is 1.754765625
329: Timestep is 1.754765625
896: Timestep is 1.754765625
844: Timestep is 1.754765625
207: Timestep is 1.754765625
328: Timestep is 1.754765625
975: Timestep is 1.754765625
899: Timestep is 1.754765625
707: Timestep is 1.754765625
858: Timestep is 1.754765625
221: Timestep is 1.754765625
327: Timestep is 1.754765625
966: Timestep is 1.754765625
717: Timestep is 1.754765625
924: Timestep is 1.754765625
714: Timestep is 1.754765625
218: Timestep is 1.754765625
325: Timestep is 1.754765625
640: Timestep is 1.754765625
448: Timestep is 1.754765625
921: Timestep is 1.754765625
214: Timestep is 1.754765625
128: Timestep is 1.754765625
475: Timestep is 1.754765625
223: Timestep is 1.754765625
340: Timestep is 1.754765625
466: Timestep is 1.754765625
897: Timestep is 1.754765625
705: Timestep is 1.754765625
326: Timestep is 1.754765625
133: Timestep is 1.754765625
467: Timestep is 1.754765625
898: Timestep is 1.754765625
384: Timestep is 1.754765625
716: Timestep is 1.754765625
905: Timestep is 1.754765625
731: Timestep is 1.754765625
849: Timestep is 1.754765625
211: Timestep is 1.754765625
650: Timestep is 1.754765625
900: Timestep is 1.754765625
399: Timestep is 1.754765625
719: Timestep is 1.754765625
859: Timestep is 1.754765625
322: Timestep is 1.754765625
990: Timestep is 1.754765625
147: Timestep is 1.754765625
907: Timestep is 1.754765625
331: Timestep is 1.754765625
967: Timestep is 1.754765625
658: Timestep is 1.754765625
157: Timestep is 1.754765625
460: Timestep is 1.754765625
902: Timestep is 1.754765625
385: Timestep is 1.754765625
726: Timestep is 1.754765625
338: Timestep is 1.754765625
987: Timestep is 1.754765625
661: Timestep is 1.754765625
478: Timestep is 1.754765625
904: Timestep is 1.754765625
410: Timestep is 1.754765625
321: Timestep is 1.754765625
768: Timestep is 1.754765625
256: Timestep is 1.754765625
512: Timestep is 1.754765625
644: Timestep is 1.754765625
145: Timestep is 1.754765625
576: Timestep is 1.754765625
901: Timestep is 1.754765625
395: Timestep is 1.754765625
723: Timestep is 1.754765625
862: Timestep is 1.754765625
333: Timestep is 1.754765625
775: Timestep is 1.754765625
540: Timestep is 1.754765625
667: Timestep is 1.754765625
149: Timestep is 1.754765625
473: Timestep is 1.754765625
578: Timestep is 1.754765625
0: Timestep is 1.754765625
909: Timestep is 1.754765625
397: Timestep is 1.754765625
339: Timestep is 1.754765625
965: Timestep is 1.754765625
657: Timestep is 1.754765625
148: Timestep is 1.754765625
455: Timestep is 1.754765625
584: Timestep is 1.754765625
408: Timestep is 1.754765625
735: Timestep is 1.754765625
349: Timestep is 1.754765625
139: Timestep is 1.754765625
457: Timestep is 1.754765625
22: Timestep is 1.754765625
404: Timestep is 1.754765625
206: Timestep is 1.754765625
351: Timestep is 1.754765625
788: Timestep is 1.754765625
269: Timestep is 1.754765625
520: Timestep is 1.754765625
985: Timestep is 1.754765625
646: Timestep is 1.754765625
132: Timestep is 1.754765625
469: Timestep is 1.754765625
2: Timestep is 1.754765625
407: Timestep is 1.754765625
733: Timestep is 1.754765625
845: Timestep is 1.754765625
330: Timestep is 1.754765625
780: Timestep is 1.754765625
280: Timestep is 1.754765625
977: Timestep is 1.754765625
664: Timestep is 1.754765625
143: Timestep is 1.754765625
463: Timestep is 1.754765625
588: Timestep is 1.754765625
17: Timestep is 1.754765625
416: Timestep is 1.754765625
709: Timestep is 1.754765625
848: Timestep is 1.754765625
348: Timestep is 1.754765625
777: Timestep is 1.754765625
279: Timestep is 1.754765625
518: Timestep is 1.754765625
981: Timestep is 1.754765625
653: Timestep is 1.754765625
160: Timestep is 1.754765625
477: Timestep is 1.754765625
579: Timestep is 1.754765625
20: Timestep is 1.754765625
911: Timestep is 1.754765625
403: Timestep is 1.754765625
718: Timestep is 1.754765625
857: Timestep is 1.754765625
259: Timestep is 1.754765625
544: Timestep is 1.754765625
984: Timestep is 1.754765625
647: Timestep is 1.754765625
141: Timestep is 1.754765625
18: Timestep is 1.754765625
903: Timestep is 1.754765625
439: Timestep is 1.754765625
852: Timestep is 1.754765625
794: Timestep is 1.754765625
564: Timestep is 1.754765625
982: Timestep is 1.754765625
649: Timestep is 1.754765625
158: Timestep is 1.754765625
453: Timestep is 1.754765625
601: Timestep is 1.754765625
12: Timestep is 1.754765625
920: Timestep is 1.754765625
390: Timestep is 1.754765625
722: Timestep is 1.754765625
864: Timestep is 1.754765625
786: Timestep is 1.754765625
264: Timestep is 1.754765625
668: Timestep is 1.754765625
175: Timestep is 1.754765625
7: Timestep is 1.754765625
928: Timestep is 1.754765625
442: Timestep is 1.754765625
851: Timestep is 1.754765625
204: Timestep is 1.754765625
335: Timestep is 1.754765625
790: Timestep is 1.754765625
260: Timestep is 1.754765625
554: Timestep is 1.754765625
968: Timestep is 1.754765625
670: Timestep is 1.754765625
131: Timestep is 1.754765625
582: Timestep is 1.754765625
11: Timestep is 1.754765625
912: Timestep is 1.754765625
433: Timestep is 1.754765625
727: Timestep is 1.754765625
847: Timestep is 1.754765625
526: Timestep is 1.754765625
188: Timestep is 1.754765625
31: Timestep is 1.754765625
418: Timestep is 1.754765625
334: Timestep is 1.754765625
262: Timestep is 1.754765625
546: Timestep is 1.754765625
986: Timestep is 1.754765625
663: Timestep is 1.754765625
178: Timestep is 1.754765625
959: Timestep is 1.754765625
396: Timestep is 1.754765625
708: Timestep is 1.754765625
850: Timestep is 1.754765625
195: Timestep is 1.754765625
791: Timestep is 1.754765625
275: Timestep is 1.754765625
570: Timestep is 1.754765625
642: Timestep is 1.754765625
151: Timestep is 1.754765625
606: Timestep is 1.754765625
23: Timestep is 1.754765625
936: Timestep is 1.754765625
386: Timestep is 1.754765625
895: Timestep is 1.754765625
345: Timestep is 1.754765625
778: Timestep is 1.754765625
285: Timestep is 1.754765625
561: Timestep is 1.754765625
991: Timestep is 1.754765625
656: Timestep is 1.754765625
159: Timestep is 1.754765625
607: Timestep is 1.754765625
938: Timestep is 1.754765625
412: Timestep is 1.754765625
853: Timestep is 1.754765625
210: Timestep is 1.754765625
350: Timestep is 1.754765625
523: Timestep is 1.754765625
136: Timestep is 1.754765625
24: Timestep is 1.754765625
950: Timestep is 1.754765625
430: Timestep is 1.754765625
871: Timestep is 1.754765625
799: Timestep is 1.754765625
272: Timestep is 1.754765625
542: Timestep is 1.754765625
988: Timestep is 1.754765625
671: Timestep is 1.754765625
137: Timestep is 1.754765625
585: Timestep is 1.754765625
30: Timestep is 1.754765625
937: Timestep is 1.754765625
400: Timestep is 1.754765625
869: Timestep is 1.754765625
200: Timestep is 1.754765625
346: Timestep is 1.754765625
789: Timestep is 1.754765625
267: Timestep is 1.754765625
539: Timestep is 1.754765625
172: Timestep is 1.754765625
454: Timestep is 1.754765625
604: Timestep is 1.754765625
942: Timestep is 1.754765625
441: Timestep is 1.754765625
736: Timestep is 1.754765625
863: Timestep is 1.754765625
792: Timestep is 1.754765625
568: Timestep is 1.754765625
974: Timestep is 1.754765625
651: Timestep is 1.754765625
146: Timestep is 1.754765625
602: Timestep is 1.754765625
947: Timestep is 1.754765625
437: Timestep is 1.754765625
756: Timestep is 1.754765625
867: Timestep is 1.754765625
332: Timestep is 1.754765625
773: Timestep is 1.754765625
287: Timestep is 1.754765625
516: Timestep is 1.754765625
962: Timestep is 1.754765625
163: Timestep is 1.754765625
461: Timestep is 1.754765625
593: Timestep is 1.754765625
952: Timestep is 1.754765625
436: Timestep is 1.754765625
767: Timestep is 1.754765625
843: Timestep is 1.754765625
781: Timestep is 1.754765625
258: Timestep is 1.754765625
515: Timestep is 1.754765625
645: Timestep is 1.754765625
155: Timestep is 1.754765625
580: Timestep is 1.754765625
32: Timestep is 1.754765625
915: Timestep is 1.754765625
405: Timestep is 1.754765625
734: Timestep is 1.754765625
891: Timestep is 1.754765625
196: Timestep is 1.754765625
779: Timestep is 1.754765625
536: Timestep is 1.754765625
970: Timestep is 1.754765625
153: Timestep is 1.754765625
594: Timestep is 1.754765625
44: Timestep is 1.754765625
956: Timestep is 1.754765625
419: Timestep is 1.754765625
761: Timestep is 1.754765625
855: Timestep is 1.754765625
797: Timestep is 1.754765625
257: Timestep is 1.754765625
562: Timestep is 1.754765625
654: Timestep is 1.754765625
140: Timestep is 1.754765625
470: Timestep is 1.754765625
597: Timestep is 1.754765625
58: Timestep is 1.754765625
917: Timestep is 1.754765625
409: Timestep is 1.754765625
870: Timestep is 1.754765625
203: Timestep is 1.754765625
323: Timestep is 1.754765625
266: Timestep is 1.754765625
553: Timestep is 1.754765625
971: Timestep is 1.754765625
191: Timestep is 1.754765625
452: Timestep is 1.754765625
43: Timestep is 1.754765625
953: Timestep is 1.754765625
415: Timestep is 1.754765625
744: Timestep is 1.754765625
846: Timestep is 1.754765625
216: Timestep is 1.754765625
795: Timestep is 1.754765625
563: Timestep is 1.754765625
969: Timestep is 1.754765625
662: Timestep is 1.754765625
156: Timestep is 1.754765625
451: Timestep is 1.754765625
591: Timestep is 1.754765625
54: Timestep is 1.754765625
948: Timestep is 1.754765625
394: Timestep is 1.754765625
763: Timestep is 1.754765625
876: Timestep is 1.754765625
194: Timestep is 1.754765625
342: Timestep is 1.754765625
776: Timestep is 1.754765625
548: Timestep is 1.754765625
672: Timestep is 1.754765625
134: Timestep is 1.754765625
474: Timestep is 1.754765625
41: Timestep is 1.754765625
913: Timestep is 1.754765625
393: Timestep is 1.754765625
748: Timestep is 1.754765625
838: Timestep is 1.754765625
199: Timestep is 1.754765625
341: Timestep is 1.754765625
268: Timestep is 1.754765625
517: Timestep is 1.754765625
979: Timestep is 1.754765625
700: Timestep is 1.754765625
135: Timestep is 1.754765625
462: Timestep is 1.754765625
586: Timestep is 1.754765625
26: Timestep is 1.754765625
919: Timestep is 1.754765625
413: Timestep is 1.754765625
759: Timestep is 1.754765625
833: Timestep is 1.754765625
209: Timestep is 1.754765625
352: Timestep is 1.754765625
787: Timestep is 1.754765625
534: Timestep is 1.754765625
655: Timestep is 1.754765625
184: Timestep is 1.754765625
458: Timestep is 1.754765625
590: Timestep is 1.754765625
29: Timestep is 1.754765625
957: Timestep is 1.754765625
424: Timestep is 1.754765625
740: Timestep is 1.754765625
835: Timestep is 1.754765625
193: Timestep is 1.754765625
273: Timestep is 1.754765625
527: Timestep is 1.754765625
665: Timestep is 1.754765625
174: Timestep is 1.754765625
53: Timestep is 1.754765625
923: Timestep is 1.754765625
387: Timestep is 1.754765625
732: Timestep is 1.754765625
839: Timestep is 1.754765625
201: Timestep is 1.754765625
336: Timestep is 1.754765625
783: Timestep is 1.754765625
559: Timestep is 1.754765625
978: Timestep is 1.754765625
652: Timestep is 1.754765625
164: Timestep is 1.754765625
471: Timestep is 1.754765625
581: Timestep is 1.754765625
33: Timestep is 1.754765625
910: Timestep is 1.754765625
392: Timestep is 1.754765625
712: Timestep is 1.754765625
836: Timestep is 1.754765625
212: Timestep is 1.754765625
359: Timestep is 1.754765625
798: Timestep is 1.754765625
263: Timestep is 1.754765625
519: Timestep is 1.754765625
687: Timestep is 1.754765625
162: Timestep is 1.754765625
39: Timestep is 1.754765625
918: Timestep is 1.754765625
427: Timestep is 1.754765625
745: Timestep is 1.754765625
837: Timestep is 1.754765625
202: Timestep is 1.754765625
362: Timestep is 1.754765625
533: Timestep is 1.754765625
972: Timestep is 1.754765625
692: Timestep is 1.754765625
186: Timestep is 1.754765625
28: Timestep is 1.754765625
940: Timestep is 1.754765625
389: Timestep is 1.754765625
710: Timestep is 1.754765625
834: Timestep is 1.754765625
198: Timestep is 1.754765625
271: Timestep is 1.754765625
524: Timestep is 1.754765625
976: Timestep is 1.754765625
684: Timestep is 1.754765625
176: Timestep is 1.754765625
464: Timestep is 1.754765625
42: Timestep is 1.754765625
958: Timestep is 1.754765625
401: Timestep is 1.754765625
729: Timestep is 1.754765625
885: Timestep is 1.754765625
197: Timestep is 1.754765625
383: Timestep is 1.754765625
774: Timestep is 1.754765625
270: Timestep is 1.754765625
550: Timestep is 1.754765625
983: Timestep is 1.754765625
641: Timestep is 1.754765625
138: Timestep is 1.754765625
49: Timestep is 1.754765625
931: Timestep is 1.754765625
431: Timestep is 1.754765625
724: Timestep is 1.754765625
873: Timestep is 1.754765625
224: Timestep is 1.754765625
344: Timestep is 1.754765625
282: Timestep is 1.754765625
513: Timestep is 1.754765625
992: Timestep is 1.754765625
702: Timestep is 1.754765625
182: Timestep is 1.754765625
476: Timestep is 1.754765625
589: Timestep is 1.754765625
47: Timestep is 1.754765625
949: Timestep is 1.754765625
423: Timestep is 1.754765625
752: Timestep is 1.754765625
860: Timestep is 1.754765625
205: Timestep is 1.754765625
377: Timestep is 1.754765625
277: Timestep is 1.754765625
551: Timestep is 1.754765625
643: Timestep is 1.754765625
179: Timestep is 1.754765625
63: Timestep is 1.754765625
925: Timestep is 1.754765625
444: Timestep is 1.754765625
757: Timestep is 1.754765625
890: Timestep is 1.754765625
347: Timestep is 1.754765625
785: Timestep is 1.754765625
552: Timestep is 1.754765625
964: Timestep is 1.754765625
696: Timestep is 1.754765625
180: Timestep is 1.754765625
456: Timestep is 1.754765625
57: Timestep is 1.754765625
939: Timestep is 1.754765625
398: Timestep is 1.754765625
764: Timestep is 1.754765625
880: Timestep is 1.754765625
225: Timestep is 1.754765625
337: Timestep is 1.754765625
283: Timestep is 1.754765625
557: Timestep is 1.754765625
679: Timestep is 1.754765625
144: Timestep is 1.754765625
459: Timestep is 1.754765625
605: Timestep is 1.754765625
45: Timestep is 1.754765625
64: Timestep is 1.754765625
935: Timestep is 1.754765625
421: Timestep is 1.754765625
725: Timestep is 1.754765625
841: Timestep is 1.754765625
222: Timestep is 1.754765625
381: Timestep is 1.754765625
784: Timestep is 1.754765625
558: Timestep is 1.754765625
677: Timestep is 1.754765625
190: Timestep is 1.754765625
479: Timestep is 1.754765625
50: Timestep is 1.754765625
96: Timestep is 1.754765625
908: Timestep is 1.754765625
414: Timestep is 1.754765625
730: Timestep is 1.754765625
886: Timestep is 1.754765625
217: Timestep is 1.754765625
365: Timestep is 1.754765625
286: Timestep is 1.754765625
514: Timestep is 1.754765625
1008: Timestep is 1.754765625
698: Timestep is 1.754765625
173: Timestep is 1.754765625
577: Timestep is 1.754765625
62: Timestep is 1.754765625
127: Timestep is 1.754765625
914: Timestep is 1.754765625
388: Timestep is 1.754765625
854: Timestep is 1.754765625
227: Timestep is 1.754765625
343: Timestep is 1.754765625
281: Timestep is 1.754765625
555: Timestep is 1.754765625
1009: Timestep is 1.754765625
691: Timestep is 1.754765625
129: Timestep is 1.754765625
449: Timestep is 1.754765625
596: Timestep is 1.754765625
48: Timestep is 1.754765625
75: Timestep is 1.754765625
944: Timestep is 1.754765625
432: Timestep is 1.754765625
889: Timestep is 1.754765625
353: Timestep is 1.754765625
796: Timestep is 1.754765625
288: Timestep is 1.754765625
535: Timestep is 1.754765625
666: Timestep is 1.754765625
166: Timestep is 1.754765625
59: Timestep is 1.754765625
66: Timestep is 1.754765625
941: Timestep is 1.754765625
422: Timestep is 1.754765625
879: Timestep is 1.754765625
364: Timestep is 1.754765625
567: Timestep is 1.754765625
998: Timestep is 1.754765625
697: Timestep is 1.754765625
185: Timestep is 1.754765625
480: Timestep is 1.754765625
592: Timestep is 1.754765625
56: Timestep is 1.754765625
106: Timestep is 1.754765625
927: Timestep is 1.754765625
445: Timestep is 1.754765625
887: Timestep is 1.754765625
382: Timestep is 1.754765625
800: Timestep is 1.754765625
278: Timestep is 1.754765625
574: Timestep is 1.754765625
675: Timestep is 1.754765625
183: Timestep is 1.754765625
465: Timestep is 1.754765625
6: Timestep is 1.754765625
926: Timestep is 1.754765625
411: Timestep is 1.754765625
866: Timestep is 1.754765625
234: Timestep is 1.754765625
375: Timestep is 1.754765625
816: Timestep is 1.754765625
298: Timestep is 1.754765625
529: Timestep is 1.754765625
648: Timestep is 1.754765625
150: Timestep is 1.754765625
583: Timestep is 1.754765625
1: Timestep is 1.754765625
67: Timestep is 1.754765625
943: Timestep is 1.754765625
438: Timestep is 1.754765625
742: Timestep is 1.754765625
819: Timestep is 1.754765625
284: Timestep is 1.754765625
569: Timestep is 1.754765625
1012: Timestep is 1.754765625
699: Timestep is 1.754765625
142: Timestep is 1.754765625
472: Timestep is 1.754765625
5: Timestep is 1.754765625
70: Timestep is 1.754765625
916: Timestep is 1.754765625
391: Timestep is 1.754765625
877: Timestep is 1.754765625
543: Timestep is 1.754765625
693: Timestep is 1.754765625
177: Timestep is 1.754765625
450: Timestep is 1.754765625
599: Timestep is 1.754765625
9: Timestep is 1.754765625
79: Timestep is 1.754765625
946: Timestep is 1.754765625
435: Timestep is 1.754765625
875: Timestep is 1.754765625
824: Timestep is 1.754765625
314: Timestep is 1.754765625
538: Timestep is 1.754765625
1021: Timestep is 1.754765625
669: Timestep is 1.754765625
167: Timestep is 1.754765625
468: Timestep is 1.754765625
608: Timestep is 1.754765625
55: Timestep is 1.754765625
89: Timestep is 1.754765625
906: Timestep is 1.754765625
402: Timestep is 1.754765625
754: Timestep is 1.754765625
881: Timestep is 1.754765625
233: Timestep is 1.754765625
793: Timestep is 1.754765625
261: Timestep is 1.754765625
537: Timestep is 1.754765625
659: Timestep is 1.754765625
171: Timestep is 1.754765625
484: Timestep is 1.754765625
616: Timestep is 1.754765625
13: Timestep is 1.754765625
81: Timestep is 1.754765625
954: Timestep is 1.754765625
440: Timestep is 1.754765625
530: Timestep is 1.754765625
1019: Timestep is 1.754765625
688: Timestep is 1.754765625
181: Timestep is 1.754765625
483: Timestep is 1.754765625
625: Timestep is 1.754765625
46: Timestep is 1.754765625
76: Timestep is 1.754765625
922: Timestep is 1.754765625
428: Timestep is 1.754765625
892: Timestep is 1.754765625
230: Timestep is 1.754765625
371: Timestep is 1.754765625
822: Timestep is 1.754765625
297: Timestep is 1.754765625
531: Timestep is 1.754765625
660: Timestep is 1.754765625
154: Timestep is 1.754765625
486: Timestep is 1.754765625
613: Timestep is 1.754765625
15: Timestep is 1.754765625
83: Timestep is 1.754765625
934: Timestep is 1.754765625
406: Timestep is 1.754765625
747: Timestep is 1.754765625
888: Timestep is 1.754765625
245: Timestep is 1.754765625
379: Timestep is 1.754765625
810: Timestep is 1.754765625
308: Timestep is 1.754765625
572: Timestep is 1.754765625
1016: Timestep is 1.754765625
689: Timestep is 1.754765625
152: Timestep is 1.754765625
487: Timestep is 1.754765625
634: Timestep is 1.754765625
8: Timestep is 1.754765625
116: Timestep is 1.754765625
447: Timestep is 1.754765625
762: Timestep is 1.754765625
883: Timestep is 1.754765625
249: Timestep is 1.754765625
369: Timestep is 1.754765625
829: Timestep is 1.754765625
274: Timestep is 1.754765625
547: Timestep is 1.754765625
999: Timestep is 1.754765625
703: Timestep is 1.754765625
189: Timestep is 1.754765625
600: Timestep is 1.754765625
10: Timestep is 1.754765625
77: Timestep is 1.754765625
443: Timestep is 1.754765625
878: Timestep is 1.754765625
366: Timestep is 1.754765625
821: Timestep is 1.754765625
311: Timestep is 1.754765625
528: Timestep is 1.754765625
1018: Timestep is 1.754765625
701: Timestep is 1.754765625
170: Timestep is 1.754765625
506: Timestep is 1.754765625
626: Timestep is 1.754765625
16: Timestep is 1.754765625
115: Timestep is 1.754765625
434: Timestep is 1.754765625
251: Timestep is 1.754765625
772: Timestep is 1.754765625
317: Timestep is 1.754765625
565: Timestep is 1.754765625
1007: Timestep is 1.754765625
683: Timestep is 1.754765625
130: Timestep is 1.754765625
508: Timestep is 1.754765625
631: Timestep is 1.754765625
14: Timestep is 1.754765625
102: Timestep is 1.754765625
425: Timestep is 1.754765625
751: Timestep is 1.754765625
872: Timestep is 1.754765625
253: Timestep is 1.754765625
769: Timestep is 1.754765625
310: Timestep is 1.754765625
541: Timestep is 1.754765625
1003: Timestep is 1.754765625
695: Timestep is 1.754765625
168: Timestep is 1.754765625
623: Timestep is 1.754765625
61: Timestep is 1.754765625
100: Timestep is 1.754765625
945: Timestep is 1.754765625
429: Timestep is 1.754765625
894: Timestep is 1.754765625
252: Timestep is 1.754765625
771: Timestep is 1.754765625
292: Timestep is 1.754765625
522: Timestep is 1.754765625
694: Timestep is 1.754765625
161: Timestep is 1.754765625
501: Timestep is 1.754765625
595: Timestep is 1.754765625
25: Timestep is 1.754765625
117: Timestep is 1.754765625
929: Timestep is 1.754765625
420: Timestep is 1.754765625
766: Timestep is 1.754765625
874: Timestep is 1.754765625
231: Timestep is 1.754765625
372: Timestep is 1.754765625
827: Timestep is 1.754765625
276: Timestep is 1.754765625
571: Timestep is 1.754765625
995: Timestep is 1.754765625
685: Timestep is 1.754765625
169: Timestep is 1.754765625
598: Timestep is 1.754765625
19: Timestep is 1.754765625
68: Timestep is 1.754765625
426: Timestep is 1.754765625
738: Timestep is 1.754765625
893: Timestep is 1.754765625
244: Timestep is 1.754765625
782: Timestep is 1.754765625
265: Timestep is 1.754765625
521: Timestep is 1.754765625
1002: Timestep is 1.754765625
165: Timestep is 1.754765625
492: Timestep is 1.754765625
629: Timestep is 1.754765625
21: Timestep is 1.754765625
97: Timestep is 1.754765625
933: Timestep is 1.754765625
446: Timestep is 1.754765625
884: Timestep is 1.754765625
247: Timestep is 1.754765625
812: Timestep is 1.754765625
318: Timestep is 1.754765625
549: Timestep is 1.754765625
1010: Timestep is 1.754765625
678: Timestep is 1.754765625
187: Timestep is 1.754765625
603: Timestep is 1.754765625
3: Timestep is 1.754765625
94: Timestep is 1.754765625
951: Timestep is 1.754765625
417: Timestep is 1.754765625
755: Timestep is 1.754765625
868: Timestep is 1.754765625
232: Timestep is 1.754765625
370: Timestep is 1.754765625
770: Timestep is 1.754765625
291: Timestep is 1.754765625
575: Timestep is 1.754765625
1014: Timestep is 1.754765625
587: Timestep is 1.754765625
4: Timestep is 1.754765625
125: Timestep is 1.754765625
250: Timestep is 1.754765625
802: Timestep is 1.754765625
290: Timestep is 1.754765625
566: Timestep is 1.754765625
681: Timestep is 1.754765625
633: Timestep is 1.754765625
27: Timestep is 1.754765625
72: Timestep is 1.754765625
817: Timestep is 1.754765625
302: Timestep is 1.754765625
532: Timestep is 1.754765625
1004: Timestep is 1.754765625
51: Timestep is 1.754765625
95: Timestep is 1.754765625
932: Timestep is 1.754765625
739: Timestep is 1.754765625
300: Timestep is 1.754765625
525: Timestep is 1.754765625
630: Timestep is 1.754765625
38: Timestep is 1.754765625
235: Timestep is 1.754765625
560: Timestep is 1.754765625
105: Timestep is 1.754765625
807: Timestep is 1.754765625
316: Timestep is 1.754765625
78: Timestep is 1.754765625
556: Timestep is 1.754765625
882: Timestep is 1.754765625
573: Timestep is 1.754765625
482: Timestep is 1.754765625
124: Timestep is 1.754765625
930: Timestep is 1.754765625
545: Timestep is 1.754765625
238: Timestep is 1.754765625
107: Timestep is 1.754765625
813: Timestep is 1.754765625
309: Timestep is 1.754765625
865: Timestep is 1.754765625
1017: Timestep is 1.754765625
741: Timestep is 1.754765625
368: Timestep is 1.754765625
236: Timestep is 1.754765625
123: Timestep is 1.754765625
296: Timestep is 1.754765625
993: Timestep is 1.754765625
955: Timestep is 1.754765625
242: Timestep is 1.754765625
686: Timestep is 1.754765625
103: Timestep is 1.754765625
614: Timestep is 1.754765625
509: Timestep is 1.754765625
743: Timestep is 1.754765625
378: Timestep is 1.754765625
248: Timestep is 1.754765625
111: Timestep is 1.754765625
809: Timestep is 1.754765625
1015: Timestep is 1.754765625
737: Timestep is 1.754765625
357: Timestep is 1.754765625
122: Timestep is 1.754765625
612: Timestep is 1.754765625
499: Timestep is 1.754765625
808: Timestep is 1.754765625
376: Timestep is 1.754765625
228: Timestep is 1.754765625
82: Timestep is 1.754765625
1011: Timestep is 1.754765625
494: Timestep is 1.754765625
753: Timestep is 1.754765625
240: Timestep is 1.754765625
354: Timestep is 1.754765625
690: Timestep is 1.754765625
621: Timestep is 1.754765625
121: Timestep is 1.754765625
996: Timestep is 1.754765625
489: Timestep is 1.754765625
746: Timestep is 1.754765625
237: Timestep is 1.754765625
828: Timestep is 1.754765625
674: Timestep is 1.754765625
620: Timestep is 1.754765625
34: Timestep is 1.754765625
73: Timestep is 1.754765625
246: Timestep is 1.754765625
831: Timestep is 1.754765625
1006: Timestep is 1.754765625
507: Timestep is 1.754765625
615: Timestep is 1.754765625
52: Timestep is 1.754765625
750: Timestep is 1.754765625
255: Timestep is 1.754765625
373: Timestep is 1.754765625
294: Timestep is 1.754765625
1005: Timestep is 1.754765625
680: Timestep is 1.754765625
491: Timestep is 1.754765625
40: Timestep is 1.754765625
86: Timestep is 1.754765625
758: Timestep is 1.754765625
493: Timestep is 1.754765625
619: Timestep is 1.754765625
358: Timestep is 1.754765625
92: Timestep is 1.754765625
765: Timestep is 1.754765625
254: Timestep is 1.754765625
303: Timestep is 1.754765625
503: Timestep is 1.754765625
84: Timestep is 1.754765625
749: Timestep is 1.754765625
374: Timestep is 1.754765625
673: Timestep is 1.754765625
36: Timestep is 1.754765625
226: Timestep is 1.754765625
306: Timestep is 1.754765625
505: Timestep is 1.754765625
109: Timestep is 1.754765625
760: Timestep is 1.754765625
360: Timestep is 1.754765625
1001: Timestep is 1.754765625
682: Timestep is 1.754765625
497: Timestep is 1.754765625
624: Timestep is 1.754765625
37: Timestep is 1.754765625
91: Timestep is 1.754765625
241: Timestep is 1.754765625
823: Timestep is 1.754765625
304: Timestep is 1.754765625
676: Timestep is 1.754765625
502: Timestep is 1.754765625
609: Timestep is 1.754765625
35: Timestep is 1.754765625
380: Timestep is 1.754765625
820: Timestep is 1.754765625
319: Timestep is 1.754765625
997: Timestep is 1.754765625
481: Timestep is 1.754765625
60: Timestep is 1.754765625
98: Timestep is 1.754765625
367: Timestep is 1.754765625
1020: Timestep is 1.754765625
120: Timestep is 1.754765625
830: Timestep is 1.754765625
495: Timestep is 1.754765625
101: Timestep is 1.754765625
229: Timestep is 1.754765625
363: Timestep is 1.754765625
289: Timestep is 1.754765625
1022: Timestep is 1.754765625
504: Timestep is 1.754765625
622: Timestep is 1.754765625
88: Timestep is 1.754765625
804: Timestep is 1.754765625
71: Timestep is 1.754765625
356: Timestep is 1.754765625
315: Timestep is 1.754765625
1013: Timestep is 1.754765625
511: Timestep is 1.754765625
611: Timestep is 1.754765625
74: Timestep is 1.754765625
361: Timestep is 1.754765625
299: Timestep is 1.754765625
87: Timestep is 1.754765625
815: Timestep is 1.754765625
1023: Timestep is 1.754765625
510: Timestep is 1.754765625
639: Timestep is 1.754765625
118: Timestep is 1.754765625
355: Timestep is 1.754765625
293: Timestep is 1.754765625
104: Timestep is 1.754765625
243: Timestep is 1.754765625
805: Timestep is 1.754765625
312: Timestep is 1.754765625
994: Timestep is 1.754765625
488: Timestep is 1.754765625
617: Timestep is 1.754765625
110: Timestep is 1.754765625
307: Timestep is 1.754765625
1000: Timestep is 1.754765625
80: Timestep is 1.754765625
818: Timestep is 1.754765625
313: Timestep is 1.754765625
490: Timestep is 1.754765625
618: Timestep is 1.754765625
113: Timestep is 1.754765625
239: Timestep is 1.754765625
496: Timestep is 1.754765625
628: Timestep is 1.754765625
114: Timestep is 1.754765625
801: Timestep is 1.754765625
93: Timestep is 1.754765625
