0: output to qw.linear.o
Could not open qw.linear.config. Generating configurations from scratch
1467: Timestep is 1.80565
872: Timestep is 1.80565
1928: Timestep is 1.80565
1767: Timestep is 1.80565
94: Timestep is 1.80565
598: Timestep is 1.80565
874: Timestep is 1.80565
1165: Timestep is 1.80565
303: Timestep is 1.80565
95: Timestep is 1.80565
600: Timestep is 1.80565
1929: Timestep is 1.80565
1468: Timestep is 1.80565
1771: Timestep is 1.80565
875: Timestep is 1.80565
96: Timestep is 1.80565
601: Timestep is 1.80565
1167: Timestep is 1.80565
1931: Timestep is 1.80565
304: Timestep is 1.80565
876: Timestep is 1.80565
98: Timestep is 1.80565
604: Timestep is 1.80565
1471: Timestep is 1.80565
1772: Timestep is 1.80565
106: Timestep is 1.80565
605: Timestep is 1.80565
1934: Timestep is 1.80565
877: Timestep is 1.80565
1169: Timestep is 1.80565
107: Timestep is 1.80565
606: Timestep is 1.80565
1477: Timestep is 1.80565
306: Timestep is 1.80565
878: Timestep is 1.80565
1937: Timestep is 1.80565
1774: Timestep is 1.80565
110: Timestep is 1.80565
607: Timestep is 1.80565
1489: Timestep is 1.80565
1170: Timestep is 1.80565
307: Timestep is 1.80565
882: Timestep is 1.80565
111: Timestep is 1.80565
609: Timestep is 1.80565
1492: Timestep is 1.80565
1172: Timestep is 1.80565
308: Timestep is 1.80565
884: Timestep is 1.80565
1939: Timestep is 1.80565
1779: Timestep is 1.80565
118: Timestep is 1.80565
610: Timestep is 1.80565
1174: Timestep is 1.80565
310: Timestep is 1.80565
885: Timestep is 1.80565
1780: Timestep is 1.80565
119: Timestep is 1.80565
615: Timestep is 1.80565
1507: Timestep is 1.80565
1175: Timestep is 1.80565
886: Timestep is 1.80565
1942: Timestep is 1.80565
125: Timestep is 1.80565
616: Timestep is 1.80565
1181: Timestep is 1.80565
314: Timestep is 1.80565
887: Timestep is 1.80565
1782: Timestep is 1.80565
126: Timestep is 1.80565
617: Timestep is 1.80565
1510: Timestep is 1.80565
1186: Timestep is 1.80565
889: Timestep is 1.80565
1943: Timestep is 1.80565
1783: Timestep is 1.80565
127: Timestep is 1.80565
619: Timestep is 1.80565
1518: Timestep is 1.80565
1192: Timestep is 1.80565
315: Timestep is 1.80565
892: Timestep is 1.80565
