0: output to qwalk.linear.o
eigenvals (1.770006421e+10,0) (2097592679,0) (633499289.5,0) (584691035.7,0) (217606157,0) (148031919.7,0) (103393443.4,0) (72330669.84,0) (55798442.75,0) (29289575.14,0) (23316225.28,0) (19303164.94,0) (16579536.48,0) (12850521.61,0) (10806546.67,0) (4672902.704,0) (3610188.037,0) (3092603.45,0) (2331347.096,0) (1631869.664,0) (1336389.375,0) (1078411.836,0) (959517.7175,0) (643051.7162,0) (490288.5457,0) (375606.5067,0) (326438.9173,0) (226413.8911,0) (189109.3034,0) (126120.5535,0) (66377.85163,0) (59571.69595,0) (30430.46561,0) (24442.96874,0) (7452.362289,0) (5800.700676,0) (-4.922339261,0) (2997.842448,0) (47.79052275,0) (415.4789459,0) 
i 36 stab 1201.733691 p0 0.9999999996 eigenval (-4.922339261,0)
chose 36 eigenval -4.922339261
eigenvals (8.850032099e+10,0) (1.048796338e+10,0) (3167496424,0) (2923455152,0) (1088030769,0) (740159582.6,0) (516967140.8,0) (361653320.7,0) (278992186,0) (146447874.2,0) (116581075.9,0) (96515678.75,0) (82897668.14,0) (64252587.03,0) (54032728.68,0) (23364511.1,0) (18050934.55,0) (15463002.14,0) (11656712.44,0) (8159282.84,0) (6681935.6,0) (5392051.337,0) (4797564.731,0) (3215256.273,0) (2451442.075,0) (1878029.681,0) (1632200.246,0) (1132070.163,0) (945550.5133,0) (630613.6654,0) (331878.5233,0) (297865.4535,0) (152157.3903,0) (122223.6588,0) (37272.70291,0) (29015.72878,0) (-4.922308896,0) (15001.35859,0) (255.7998421,0) (2093.147214,0) 
i 36 stab 6008.668457 p0 1 eigenval (-4.922308896,0)
chose 36 eigenval -4.922308896
eigenvals (4.425016049e+11,0) (5.243981687e+10,0) (1.58374821e+10,0) (1.461727574e+10,0) (5440153827,0) (3700797897,0) (2584835628,0) (1808266575,0) (1394960902,0) (732239369.2,0) (582905328.9,0) (482578247.8,0) (414488326.4,0) (321262914.1,0) (270163638.7,0) (116822553.1,0) (90254667.1,0) (77314995.59,0) (58283539.14,0) (40796348.72,0) (33409666.72,0) (26960248.84,0) (23987799.8,0) (16076279.05,0) (12257209.72,0) (9390145.553,0) (8161006.891,0) (5660351.523,0) (4727756.562,0) (3153079.225,0) (1659381.882,0) (1489334.241,0) (760792.0136,0) (611127.1088,0) (-4.922302742,0) (186374.406,0) (145090.8692,0) (75018.9391,0) (1295.846423,0) (10481.48833,0) 
i 34 stab 30043.34228 p0 1 eigenval (-4.922302742,0)
chose 34 eigenval -4.922302742
eigenvals (1821.3507,0) (219.6006201,0) (71.83246647,0) (66.43195113,0) (63.69247378,0) (36.37534365,0) (34.06735896,0) (26.06215136,0) (18.77477754,0) (14.27522021,0) (12.21670079,0) (9.791568937,0) (6.891950212,0) (5.981606404,0) (5.419564029,0) (3.704478916,0) (3.097986281,0) (1.645537097,0) (1.22070133,0) (0.3894395587,0) (-0.0268361778,0) (-0.3593661289,0) (-4.925079233,0) (-1.141596649,0) (-1.597707553,0) (-1.793954535,0) (-2.145642348,0) (-4.54375584,0) (-4.415200954,0) (-2.565857018,0) (-4.13815939,0) (-4.08649233,0) (-3.910617422,0) (-3.98915717,0) (-3.681085649,0) (-3.439134881,0) (-2.885533148,0) (-3.27252667,0) (-3.057180598,0.006780105372) (-3.057180598,-0.006780105372) 
i 22 stab 0.00012305753 p0 0.9162209004 eigenval (-4.925079233,0)
chose 22 eigenval -4.925079233
eigenvals (9071.291191,0) (1078.62299,0) (330.409506,0) (305.9030001,0) (116.1083677,0) (81.89953581,0) (73.69163057,0) (69.37645732,0) (42.21698196,0) (36.62565827,0) (34.55404608,0) (15.75268701,0) (12.8219067,0) (11.89835657,0) (10.56826579,0) (9.415951261,0) (7.087969808,0) (5.774975767,0) (3.97948326,0) (3.441364404,0) (1.118198226,0) (0.8354630222,0) (-0.2350278654,0) (-4.925033683,0) (-0.4600889769,0) (-0.9265663567,0) (-1.488101037,0) (-1.90102036,0) (-4.512343485,0) (-4.36321634,0) (-4.075613938,0) (-4.000581595,0) (-3.899520799,0) (-3.687132208,0) (-3.431642202,0) (-2.564998029,0) (-3.140429413,0) (-3.013338284,0) (-2.771625656,0) (-2.864914105,0) 
i 23 stab 0.00061528765 p0 0.9852625326 eigenval (-4.925033683,0)
chose 23 eigenval -4.925033683
eigenvals (45321.0215,0) (5374.464595,0) (1627.693011,0) (1503.321497,0) (561.2438972,0) (383.0987838,0) (284.6185217,0) (191.6408386,0) (149.9506311,0) (108.4125539,0) (75.29684457,0) (57.71624334,0) (44.73438765,0) (43.4472086,0) (30.11783153,0) (28.6660408,0) (16.93462351,0) (12.94777631,0) (11.49293214,0) (7.846061327,0) (5.848120634,0) (3.781866636,0) (2.99866691,0) (2.103157114,0) (0.730348401,0) (0.09467109385,0) (-0.3592659549,0) (-4.925000758,0) (-1.571676058,0) (-4.465483362,0) (-4.303847665,0) (-1.833553139,0) (-3.975934325,0) (-3.792357286,0) (-3.690219845,0) (-3.232501801,0) (-3.005555629,0) (-2.24752317,0) (-2.587623147,0) (-2.387972352,0) 
i 27 stab 0.00307643825 p0 0.9969963942 eigenval (-4.925000758,0)
chose 27 eigenval -4.925000758
eigenvals (226569.6786,0) (26853.80801,0) (8114.702733,0) (7490.550877,0) (2789.466194,0) (1898.84325,0) (1342.66606,0) (932.8153173,0) (721.1798907,0) (375.4165604,0) (324.3017282,0) (273.1919013,0) (214.6764171,0) (170.1745622,0) (139.4320388,0) (61.45594767,0) (55.29873191,0) (45.92926308,0) (36.24882416,0) (35.24915413,0) (20.94002028,0) (15.89946429,0) (13.73990028,0) (9.767449584,0) (6.266948088,0) (4.713497372,0) (3.040949825,0) (2.015658659,0) (-4.924942018,0) (0.7819202379,0) (0.1746455541,0) (-4.409928193,0) (-4.239808459,0) (-3.812567643,0) (-3.435097209,0) (-3.283220073,0) (-2.306855902,0) (-1.854840418,0) (-1.352111915,0) (-1.406559718,0) 
i 28 stab 0.01538219125 p0 0.999354558 eigenval (-4.924942018,0)
i 31 stab 0.01538219125 p0 0.1283455266 eigenval (-4.409928193,0)
chose 28 eigenval -4.924942018
eigenvals (1132812.965,0) (134250.5518,0) (40549.86153,0) (37426.73018,0) (13930.88908,0) (9478.059748,0) (6636.247711,0) (4636.263102,0) (3578.030444,0) (1874.936531,0) (1506.941023,0) (1270.601504,0) (1064.270889,0) (827.7619916,0) (692.7697269,0) (299.7399342,0) (232.9782739,0) (202.5304166,0) (155.779091,0) (121.8126271,0) (88.3868637,0) (71.52367746,0) (65.89760046,0) (42.10305407,0) (31.91321688,0) (24.24600472,0) (18.96174164,0) (15.03387597,0) (10.7560569,0) (6.540565107,0) (4.757472077,0) (1.935010188,0) (0.2176778491,0) (-4.924866805,0) (-0.5596368543,0) (-4.339452952,0) (-4.134958193,0) (-3.395024281,0) (-2.893403568,0) (-2.56330118,0) 
i 33 stab 0.07691095625 p0 0.9998576434 eigenval (-4.924866805,0)
i 35 stab 0.07691095625 p0 0.2755611831 eigenval (-4.339452952,0)
chose 33 eigenval -4.924866805
eigenvals (5664029.399,0) (671234.2763,0) (202725.6772,0) (187107.6334,0) (69638.06182,0) (47374.22675,0) (33104.93112,0) (23152.93701,0) (17862.42412,0) (9373.054893,0) (7474.19565,0) (6213.284234,0) (5308.923867,0) (4117.437092,0) (3459.258143,0) (1495.946155,0) (1156.75533,0) (993.5531618,0) (751.95562,0) (538.9121063,0) (430.4034458,0) (347.1311564,0) (312.7654811,0) (206.424017,0) (157.1712711,0) (120.855796,0) (102.8603171,0) (72.45777229,0) (59.43293851,0) (37.66636535,0) (23.9195141,0) (17.25531908,0) (8.325448149,0) (5.639520544,0) (-4.924842931,0) (-0.4209518373,0) (-1.269241028,0) (-2.268062109,0) (-4.258883304,0) (-3.913649016,0) 
i 34 stab 0.3845547812 p0 0.9999653757 eigenval (-4.924842931,0)
i 38 stab 0.3845547812 p0 0.5733500052 eigenval (-4.258883304,0)
chose 34 eigenval -4.924842931
eigenvals (28320111.57,0) (3356152.9,0) (1013604.76,0) (935512.1506,0) (348173.9371,0) (236855.0782,0) (165448.5076,0) (115736.1901,0) (89284.42079,0) (46863.7082,0) (37318.64029,0) (30921.45925,0) (26530.79639,0) (20566.08719,0) (17291.63917,0) (7477.250685,0) (5777.724349,0) (4951.964709,0) (3735.94029,0) (2627.412517,0) (2141.021795,0) (1727.430132,0) (1541.13733,0) (1029.47269,0) (784.6489565,0) (520.8464203,0) (601.6778135,0) (362.1226014,0) (301.5609048,0) (199.0760837,0) (108.9211041,0) (93.55081839,0) (47.3944812,0) (36.90763649,0) (9.193499302,0) (6.207177248,0) (1.72643382,0) (-4.924741491,0) (-4.147841656,0) (-3.299432461,0) 
i 37 stab 1.922773906 p0 0.9999948315 eigenval (-4.924741491,0)
i 38 stab 1.922773906 p0 0.7952323565 eigenval (-4.147841656,0)
chose 37 eigenval -4.924741491
eigenvals (141600522.4,0) (16780746.02,0) (5068000.175,0) (4677534.737,0) (1740853.316,0) (1184259.339,0) (827166.4222,0) (578652.4324,0) (446394.4098,0) (234316.9861,0) (186542.341,0) (154461.5136,0) (132639.8217,0) (102809.3897,0) (86453.53095,0) (37383.82213,0) (28882.9053,0) (24744.58018,0) (18656.49845,0) (13071.21217,0) (10693.90832,0) (8629.241934,0) (7682.049187,0) (5144.988921,0) (3922.475177,0) (3005.558801,0) (2610.098887,0) (1811.142989,0) (1511.880089,0) (1006.262299,0) (533.6949189,0) (474.8383583,0) (242.1823251,0) (193.3570129,0) (56.91611372,0) (43.36845628,0) (20.9632674,0) (-4.924063614,0) (-3.79906363,0) (-0.589976353,0) 
i 37 stab 9.613869531 p0 0.9999988968 eigenval (-4.924063614,0)
i 38 stab 9.613869531 p0 0.7460139015 eigenval (-3.79906363,0)
chose 37 eigenval -4.924063614
eigenvals (708002576.7,0) (83903711.6,0) (25339977.25,0) (23387647.67,0) (8704250.209,0) (5921280.642,0) (4135756.001,0) (2893233.639,0) (2231944.356,0) (1171583.378,0) (932661.1338,0) (772161.6304,0) (663184.8779,0) (514025.9126,0) (432262.9871,0) (186916.6889,0) (144408.8747,0) (123707.7652,0) (93259.41589,0) (65290.505,0) (53458.2808,0) (43138.35574,0) (38386.43251,0) (25722.62317,0) (19611.69949,0) (15024.94472,0) (13056.19666,0) (9056.387223,0) (7563.412402,0) (5042.206733,0) (2657.692434,0) (2381.192986,0) (1216.002544,0) (975.6029972,0) (295.4802438,0) (229.0928836,0) (116.9972188,0) (-4.923018348,0) (-2.132034944,0) (12.83714306,0) 
i 37 stab 48.06934765 p0 0.9999998398 eigenval (-4.923018348,0)
i 38 stab 48.06934765 p0 0.4190397556 eigenval (-2.132034944,0)
chose 37 eigenval -4.923018348
eigenvals (3540012847,0) (419518539.5,0) (126699862.6,0) (116938212.3,0) (43521234.67,0) (29606387.16,0) (20678703.9,0) (14466139.67,0) (11159694.09,0) (5857915.339,0) (4663255.156,0) (3860662.184,0) (3315910.145,0) (2570108.529,0) (2161310.267,0) (934581.0247,0) (722038.7346,0) (618523.7119,0) (466274.0284,0) (326387.0295,0) (267280.1303,0) (215683.9354,0) (191908.3145,0) (128610.805,0) (98057.8399,0) (75121.87178,0) (65286.65125,0) (45282.63691,0) (37821.06132,0) (25221.93112,0) (13277.71762,0) (11912.94426,0) (6085.080486,0) (4886.83071,0) (1488.294118,0) (1157.694884,0) (597.1390013,0) (-4.92248169,0) (6.188633991,0) (79.94506223,0) 
i 37 stab 240.3467383 p0 0.99999999 eigenval (-4.92248169,0)
i 38 stab 240.3467383 p0 0.1154756664 eigenval (6.188633991,0)
chose 37 eigenval -4.92248169
eigenvals (1.770006421e+10,0) (2097592679,0) (633499289.5,0) (584691035.7,0) (217606157,0) (148031919.7,0) (103393443.4,0) (72330669.84,0) (55798442.75,0) (29289575.14,0) (23316225.28,0) (19303164.94,0) (16579536.48,0) (12850521.61,0) (10806546.67,0) (4672902.704,0) (3610188.037,0) (3092603.45,0) (2331347.096,0) (1631869.664,0) (1336389.375,0) (1078411.836,0) (959517.7175,0) (643051.7162,0) (490288.5457,0) (375606.5067,0) (326438.9173,0) (226413.8911,0) (189109.3034,0) (126120.5535,0) (66377.85163,0) (59571.69595,0) (30430.46561,0) (24442.96874,0) (7452.362289,0) (5800.700676,0) (-4.922339261,0) (2997.842448,0) (47.79052275,0) (415.4789459,0) 
i 36 stab 1201.733691 p0 0.9999999996 eigenval (-4.922339261,0)
chose 36 eigenval -4.922339261
eigenvals (8.850032099e+10,0) (1.048796338e+10,0) (3167496424,0) (2923455152,0) (1088030769,0) (740159582.6,0) (516967140.8,0) (361653320.7,0) (278992186,0) (146447874.2,0) (116581075.9,0) (96515678.75,0) (82897668.14,0) (64252587.03,0) (54032728.68,0) (23364511.1,0) (18050934.55,0) (15463002.14,0) (11656712.44,0) (8159282.84,0) (6681935.6,0) (5392051.337,0) (4797564.731,0) (3215256.273,0) (2451442.075,0) (1878029.681,0) (1632200.246,0) (1132070.163,0) (945550.5133,0) (630613.6654,0) (331878.5233,0) (297865.4535,0) (152157.3903,0) (122223.6588,0) (37272.70291,0) (29015.72878,0) (-4.922308896,0) (15001.35859,0) (255.7998421,0) (2093.147214,0) 
i 36 stab 6008.668457 p0 1 eigenval (-4.922308896,0)
chose 36 eigenval -4.922308896
eigenvals (4.425016049e+11,0) (5.243981687e+10,0) (1.58374821e+10,0) (1.461727574e+10,0) (5440153827,0) (3700797897,0) (2584835628,0) (1808266575,0) (1394960902,0) (732239369.2,0) (582905328.9,0) (482578247.8,0) (414488326.4,0) (321262914.1,0) (270163638.7,0) (116822553.1,0) (90254667.1,0) (77314995.59,0) (58283539.14,0) (40796348.72,0) (33409666.72,0) (26960248.84,0) (23987799.8,0) (16076279.05,0) (12257209.72,0) (9390145.553,0) (8161006.891,0) (5660351.523,0) (4727756.562,0) (3153079.225,0) (1659381.882,0) (1489334.241,0) (760792.0136,0) (611127.1088,0) (-4.922302742,0) (186374.406,0) (145090.8692,0) (75018.9391,0) (1295.846423,0) (10481.48833,0) 
i 34 stab 30043.34228 p0 1 eigenval (-4.922302742,0)
chose 34 eigenval -4.922302742
204: Timestep is 1.265441176
408: Timestep is 1.265441176
340: Timestep is 1.265441176
272: Timestep is 1.265441176
476: Timestep is 1.265441176
409: Timestep is 1.265441176
341: Timestep is 1.265441176
273: Timestep is 1.265441176
205: Timestep is 1.265441176
136: Timestep is 1.265441176
477: Timestep is 1.265441176
68: Timestep is 1.265441176
410: Timestep is 1.265441176
342: Timestep is 1.265441176
274: Timestep is 1.265441176
206: Timestep is 1.265441176
137: Timestep is 1.265441176
478: Timestep is 1.265441176
69: Timestep is 1.265441176
411: Timestep is 1.265441176
343: Timestep is 1.265441176
275: Timestep is 1.265441176
207: Timestep is 1.265441176
138: Timestep is 1.265441176
479: Timestep is 1.265441176
70: Timestep is 1.265441176
412: Timestep is 1.265441176
344: Timestep is 1.265441176
276: Timestep is 1.265441176
208: Timestep is 1.265441176
139: Timestep is 1.265441176
480: Timestep is 1.265441176
71: Timestep is 1.265441176
0: Timestep is 1.265441176
413: Timestep is 1.265441176
345: Timestep is 1.265441176
277: Timestep is 1.265441176
209: Timestep is 1.265441176
140: Timestep is 1.265441176
481: Timestep is 1.265441176
72: Timestep is 1.265441176
1: Timestep is 1.265441176
414: Timestep is 1.265441176
346: Timestep is 1.265441176
278: Timestep is 1.265441176
210: Timestep is 1.265441176
141: Timestep is 1.265441176
482: Timestep is 1.265441176
73: Timestep is 1.265441176
2: Timestep is 1.265441176
415: Timestep is 1.265441176
347: Timestep is 1.265441176
279: Timestep is 1.265441176
211: Timestep is 1.265441176
142: Timestep is 1.265441176
483: Timestep is 1.265441176
74: Timestep is 1.265441176
3: Timestep is 1.265441176
416: Timestep is 1.265441176
348: Timestep is 1.265441176
280: Timestep is 1.265441176
212: Timestep is 1.265441176
143: Timestep is 1.265441176
484: Timestep is 1.265441176
75: Timestep is 1.265441176
4: Timestep is 1.265441176
417: Timestep is 1.265441176
349: Timestep is 1.265441176
281: Timestep is 1.265441176
213: Timestep is 1.265441176
144: Timestep is 1.265441176
485: Timestep is 1.265441176
76: Timestep is 1.265441176
5: Timestep is 1.265441176
418: Timestep is 1.265441176
350: Timestep is 1.265441176
282: Timestep is 1.265441176
214: Timestep is 1.265441176
145: Timestep is 1.265441176
486: Timestep is 1.265441176
77: Timestep is 1.265441176
6: Timestep is 1.265441176
419: Timestep is 1.265441176
351: Timestep is 1.265441176
283: Timestep is 1.265441176
215: Timestep is 1.265441176
146: Timestep is 1.265441176
487: Timestep is 1.265441176
78: Timestep is 1.265441176
7: Timestep is 1.265441176
420: Timestep is 1.265441176
352: Timestep is 1.265441176
284: Timestep is 1.265441176
216: Timestep is 1.265441176
147: Timestep is 1.265441176
488: Timestep is 1.265441176
79: Timestep is 1.265441176
8: Timestep is 1.265441176
421: Timestep is 1.265441176
353: Timestep is 1.265441176
285: Timestep is 1.265441176
217: Timestep is 1.265441176
148: Timestep is 1.265441176
489: Timestep is 1.265441176
80: Timestep is 1.265441176
9: Timestep is 1.265441176
422: Timestep is 1.265441176
354: Timestep is 1.265441176
286: Timestep is 1.265441176
218: Timestep is 1.265441176
149: Timestep is 1.265441176
490: Timestep is 1.265441176
81: Timestep is 1.265441176
10: Timestep is 1.265441176
423: Timestep is 1.265441176
355: Timestep is 1.265441176
287: Timestep is 1.265441176
219: Timestep is 1.265441176
150: Timestep is 1.265441176
491: Timestep is 1.265441176
82: Timestep is 1.265441176
11: Timestep is 1.265441176
424: Timestep is 1.265441176
356: Timestep is 1.265441176
288: Timestep is 1.265441176
220: Timestep is 1.265441176
151: Timestep is 1.265441176
492: Timestep is 1.265441176
83: Timestep is 1.265441176
12: Timestep is 1.265441176
425: Timestep is 1.265441176
357: Timestep is 1.265441176
289: Timestep is 1.265441176
221: Timestep is 1.265441176
152: Timestep is 1.265441176
84: Timestep is 1.265441176
13: Timestep is 1.265441176
426: Timestep is 1.265441176
358: Timestep is 1.265441176
290: Timestep is 1.265441176
222: Timestep is 1.265441176
493: Timestep is 1.265441176
14: Timestep is 1.265441176
427: Timestep is 1.265441176
359: Timestep is 1.265441176
291: Timestep is 1.265441176
223: Timestep is 1.265441176
153: Timestep is 1.265441176
494: Timestep is 1.265441176
85: Timestep is 1.265441176
15: Timestep is 1.265441176
428: Timestep is 1.265441176
360: Timestep is 1.265441176
292: Timestep is 1.265441176
224: Timestep is 1.265441176
154: Timestep is 1.265441176
495: Timestep is 1.265441176
86: Timestep is 1.265441176
16: Timestep is 1.265441176
429: Timestep is 1.265441176
361: Timestep is 1.265441176
293: Timestep is 1.265441176
225: Timestep is 1.265441176
155: Timestep is 1.265441176
496: Timestep is 1.265441176
87: Timestep is 1.265441176
17: Timestep is 1.265441176
430: Timestep is 1.265441176
362: Timestep is 1.265441176
294: Timestep is 1.265441176
226: Timestep is 1.265441176
156: Timestep is 1.265441176
497: Timestep is 1.265441176
88: Timestep is 1.265441176
18: Timestep is 1.265441176
431: Timestep is 1.265441176
363: Timestep is 1.265441176
295: Timestep is 1.265441176
227: Timestep is 1.265441176
157: Timestep is 1.265441176
498: Timestep is 1.265441176
89: Timestep is 1.265441176
19: Timestep is 1.265441176
432: Timestep is 1.265441176
364: Timestep is 1.265441176
296: Timestep is 1.265441176
228: Timestep is 1.265441176
158: Timestep is 1.265441176
499: Timestep is 1.265441176
90: Timestep is 1.265441176
20: Timestep is 1.265441176
433: Timestep is 1.265441176
365: Timestep is 1.265441176
297: Timestep is 1.265441176
229: Timestep is 1.265441176
159: Timestep is 1.265441176
500: Timestep is 1.265441176
91: Timestep is 1.265441176
21: Timestep is 1.265441176
434: Timestep is 1.265441176
366: Timestep is 1.265441176
298: Timestep is 1.265441176
230: Timestep is 1.265441176
160: Timestep is 1.265441176
501: Timestep is 1.265441176
92: Timestep is 1.265441176
22: Timestep is 1.265441176
435: Timestep is 1.265441176
367: Timestep is 1.265441176
299: Timestep is 1.265441176
231: Timestep is 1.265441176
161: Timestep is 1.265441176
502: Timestep is 1.265441176
93: Timestep is 1.265441176
23: Timestep is 1.265441176
436: Timestep is 1.265441176
368: Timestep is 1.265441176
300: Timestep is 1.265441176
232: Timestep is 1.265441176
162: Timestep is 1.265441176
503: Timestep is 1.265441176
94: Timestep is 1.265441176
24: Timestep is 1.265441176
437: Timestep is 1.265441176
369: Timestep is 1.265441176
301: Timestep is 1.265441176
233: Timestep is 1.265441176
163: Timestep is 1.265441176
504: Timestep is 1.265441176
95: Timestep is 1.265441176
25: Timestep is 1.265441176
438: Timestep is 1.265441176
370: Timestep is 1.265441176
302: Timestep is 1.265441176
234: Timestep is 1.265441176
164: Timestep is 1.265441176
505: Timestep is 1.265441176
96: Timestep is 1.265441176
26: Timestep is 1.265441176
439: Timestep is 1.265441176
371: Timestep is 1.265441176
303: Timestep is 1.265441176
235: Timestep is 1.265441176
165: Timestep is 1.265441176
506: Timestep is 1.265441176
97: Timestep is 1.265441176
27: Timestep is 1.265441176
440: Timestep is 1.265441176
372: Timestep is 1.265441176
304: Timestep is 1.265441176
236: Timestep is 1.265441176
166: Timestep is 1.265441176
507: Timestep is 1.265441176
98: Timestep is 1.265441176
28: Timestep is 1.265441176
441: Timestep is 1.265441176
373: Timestep is 1.265441176
305: Timestep is 1.265441176
237: Timestep is 1.265441176
167: Timestep is 1.265441176
508: Timestep is 1.265441176
99: Timestep is 1.265441176
29: Timestep is 1.265441176
442: Timestep is 1.265441176
374: Timestep is 1.265441176
306: Timestep is 1.265441176
238: Timestep is 1.265441176
168: Timestep is 1.265441176
509: Timestep is 1.265441176
100: Timestep is 1.265441176
30: Timestep is 1.265441176
443: Timestep is 1.265441176
375: Timestep is 1.265441176
307: Timestep is 1.265441176
239: Timestep is 1.265441176
169: Timestep is 1.265441176
510: Timestep is 1.265441176
101: Timestep is 1.265441176
31: Timestep is 1.265441176
444: Timestep is 1.265441176
376: Timestep is 1.265441176
308: Timestep is 1.265441176
240: Timestep is 1.265441176
170: Timestep is 1.265441176
511: Timestep is 1.265441176
102: Timestep is 1.265441176
32: Timestep is 1.265441176
445: Timestep is 1.265441176
377: Timestep is 1.265441176
309: Timestep is 1.265441176
241: Timestep is 1.265441176
171: Timestep is 1.265441176
512: Timestep is 1.265441176
103: Timestep is 1.265441176
33: Timestep is 1.265441176
446: Timestep is 1.265441176
378: Timestep is 1.265441176
310: Timestep is 1.265441176
242: Timestep is 1.265441176
172: Timestep is 1.265441176
513: Timestep is 1.265441176
104: Timestep is 1.265441176
34: Timestep is 1.265441176
447: Timestep is 1.265441176
379: Timestep is 1.265441176
311: Timestep is 1.265441176
243: Timestep is 1.265441176
173: Timestep is 1.265441176
514: Timestep is 1.265441176
105: Timestep is 1.265441176
35: Timestep is 1.265441176
448: Timestep is 1.265441176
380: Timestep is 1.265441176
312: Timestep is 1.265441176
244: Timestep is 1.265441176
174: Timestep is 1.265441176
515: Timestep is 1.265441176
106: Timestep is 1.265441176
36: Timestep is 1.265441176
449: Timestep is 1.265441176
381: Timestep is 1.265441176
313: Timestep is 1.265441176
245: Timestep is 1.265441176
175: Timestep is 1.265441176
516: Timestep is 1.265441176
107: Timestep is 1.265441176
37: Timestep is 1.265441176
450: Timestep is 1.265441176
382: Timestep is 1.265441176
314: Timestep is 1.265441176
246: Timestep is 1.265441176
176: Timestep is 1.265441176
517: Timestep is 1.265441176
108: Timestep is 1.265441176
38: Timestep is 1.265441176
451: Timestep is 1.265441176
383: Timestep is 1.265441176
315: Timestep is 1.265441176
247: Timestep is 1.265441176
177: Timestep is 1.265441176
518: Timestep is 1.265441176
109: Timestep is 1.265441176
39: Timestep is 1.265441176
452: Timestep is 1.265441176
384: Timestep is 1.265441176
316: Timestep is 1.265441176
248: Timestep is 1.265441176
178: Timestep is 1.265441176
519: Timestep is 1.265441176
110: Timestep is 1.265441176
40: Timestep is 1.265441176
453: Timestep is 1.265441176
317: Timestep is 1.265441176
249: Timestep is 1.265441176
179: Timestep is 1.265441176
520: Timestep is 1.265441176
111: Timestep is 1.265441176
41: Timestep is 1.265441176
454: Timestep is 1.265441176
385: Timestep is 1.265441176
318: Timestep is 1.265441176
250: Timestep is 1.265441176
180: Timestep is 1.265441176
521: Timestep is 1.265441176
112: Timestep is 1.265441176
42: Timestep is 1.265441176
386: Timestep is 1.265441176
319: Timestep is 1.265441176
251: Timestep is 1.265441176
181: Timestep is 1.265441176
522: Timestep is 1.265441176
113: Timestep is 1.265441176
43: Timestep is 1.265441176
455: Timestep is 1.265441176
387: Timestep is 1.265441176
182: Timestep is 1.265441176
523: Timestep is 1.265441176
114: Timestep is 1.265441176
44: Timestep is 1.265441176
456: Timestep is 1.265441176
388: Timestep is 1.265441176
320: Timestep is 1.265441176
252: Timestep is 1.265441176
183: Timestep is 1.265441176
45: Timestep is 1.265441176
457: Timestep is 1.265441176
389: Timestep is 1.265441176
321: Timestep is 1.265441176
253: Timestep is 1.265441176
184: Timestep is 1.265441176
524: Timestep is 1.265441176
115: Timestep is 1.265441176
46: Timestep is 1.265441176
458: Timestep is 1.265441176
390: Timestep is 1.265441176
322: Timestep is 1.265441176
254: Timestep is 1.265441176
185: Timestep is 1.265441176
525: Timestep is 1.265441176
116: Timestep is 1.265441176
47: Timestep is 1.265441176
459: Timestep is 1.265441176
391: Timestep is 1.265441176
323: Timestep is 1.265441176
255: Timestep is 1.265441176
526: Timestep is 1.265441176
117: Timestep is 1.265441176
48: Timestep is 1.265441176
460: Timestep is 1.265441176
392: Timestep is 1.265441176
324: Timestep is 1.265441176
256: Timestep is 1.265441176
186: Timestep is 1.265441176
527: Timestep is 1.265441176
118: Timestep is 1.265441176
49: Timestep is 1.265441176
461: Timestep is 1.265441176
393: Timestep is 1.265441176
325: Timestep is 1.265441176
257: Timestep is 1.265441176
187: Timestep is 1.265441176
528: Timestep is 1.265441176
119: Timestep is 1.265441176
50: Timestep is 1.265441176
462: Timestep is 1.265441176
394: Timestep is 1.265441176
326: Timestep is 1.265441176
258: Timestep is 1.265441176
188: Timestep is 1.265441176
529: Timestep is 1.265441176
120: Timestep is 1.265441176
51: Timestep is 1.265441176
463: Timestep is 1.265441176
395: Timestep is 1.265441176
327: Timestep is 1.265441176
259: Timestep is 1.265441176
189: Timestep is 1.265441176
530: Timestep is 1.265441176
121: Timestep is 1.265441176
52: Timestep is 1.265441176
464: Timestep is 1.265441176
396: Timestep is 1.265441176
328: Timestep is 1.265441176
260: Timestep is 1.265441176
190: Timestep is 1.265441176
531: Timestep is 1.265441176
122: Timestep is 1.265441176
53: Timestep is 1.265441176
465: Timestep is 1.265441176
397: Timestep is 1.265441176
329: Timestep is 1.265441176
261: Timestep is 1.265441176
191: Timestep is 1.265441176
532: Timestep is 1.265441176
123: Timestep is 1.265441176
54: Timestep is 1.265441176
466: Timestep is 1.265441176
398: Timestep is 1.265441176
330: Timestep is 1.265441176
262: Timestep is 1.265441176
192: Timestep is 1.265441176
533: Timestep is 1.265441176
124: Timestep is 1.265441176
55: Timestep is 1.265441176
467: Timestep is 1.265441176
399: Timestep is 1.265441176
331: Timestep is 1.265441176
263: Timestep is 1.265441176
193: Timestep is 1.265441176
534: Timestep is 1.265441176
125: Timestep is 1.265441176
56: Timestep is 1.265441176
468: Timestep is 1.265441176
400: Timestep is 1.265441176
332: Timestep is 1.265441176
264: Timestep is 1.265441176
194: Timestep is 1.265441176
535: Timestep is 1.265441176
126: Timestep is 1.265441176
57: Timestep is 1.265441176
469: Timestep is 1.265441176
401: Timestep is 1.265441176
333: Timestep is 1.265441176
265: Timestep is 1.265441176
195: Timestep is 1.265441176
536: Timestep is 1.265441176
127: Timestep is 1.265441176
58: Timestep is 1.265441176
470: Timestep is 1.265441176
402: Timestep is 1.265441176
334: Timestep is 1.265441176
