0: output to qwalk.linear.o
953: Timestep is 1.259921875
526: Timestep is 1.259921875
261: Timestep is 1.259921875
672: Timestep is 1.259921875
189: Timestep is 1.259921875
24: Timestep is 1.259921875
771: Timestep is 1.259921875
900: Timestep is 1.259921875
541: Timestep is 1.259921875
586: Timestep is 1.259921875
391: Timestep is 1.259921875
310: Timestep is 1.259921875
698: Timestep is 1.259921875
145: Timestep is 1.259921875
192: Timestep is 1.259921875
11: Timestep is 1.259921875
600: Timestep is 1.259921875
523: Timestep is 1.259921875
914: Timestep is 1.259921875
184: Timestep is 1.259921875
697: Timestep is 1.259921875
293: Timestep is 1.259921875
193: Timestep is 1.259921875
58: Timestep is 1.259921875
946: Timestep is 1.259921875
386: Timestep is 1.259921875
776: Timestep is 1.259921875
70: Timestep is 1.259921875
411: Timestep is 1.259921875
785: Timestep is 1.259921875
265: Timestep is 1.259921875
540: Timestep is 1.259921875
668: Timestep is 1.259921875
351: Timestep is 1.259921875
157: Timestep is 1.259921875
925: Timestep is 1.259921875
389: Timestep is 1.259921875
29: Timestep is 1.259921875
937: Timestep is 1.259921875
71: Timestep is 1.259921875
294: Timestep is 1.259921875
528: Timestep is 1.259921875
688: Timestep is 1.259921875
774: Timestep is 1.259921875
340: Timestep is 1.259921875
591: Timestep is 1.259921875
208: Timestep is 1.259921875
427: Timestep is 1.259921875
345: Timestep is 1.259921875
913: Timestep is 1.259921875
74: Timestep is 1.259921875
257: Timestep is 1.259921875
162: Timestep is 1.259921875
700: Timestep is 1.259921875
604: Timestep is 1.259921875
273: Timestep is 1.259921875
415: Timestep is 1.259921875
943: Timestep is 1.259921875
654: Timestep is 1.259921875
211: Timestep is 1.259921875
323: Timestep is 1.259921875
955: Timestep is 1.259921875
279: Timestep is 1.259921875
444: Timestep is 1.259921875
75: Timestep is 1.259921875
176: Timestep is 1.259921875
644: Timestep is 1.259921875
210: Timestep is 1.259921875
316: Timestep is 1.259921875
329: Timestep is 1.259921875
932: Timestep is 1.259921875
215: Timestep is 1.259921875
402: Timestep is 1.259921875
832: Timestep is 1.259921875
191: Timestep is 1.259921875
660: Timestep is 1.259921875
197: Timestep is 1.259921875
301: Timestep is 1.259921875
448: Timestep is 1.259921875
905: Timestep is 1.259921875
794: Timestep is 1.259921875
147: Timestep is 1.259921875
665: Timestep is 1.259921875
267: Timestep is 1.259921875
516: Timestep is 1.259921875
849: Timestep is 1.259921875
907: Timestep is 1.259921875
583: Timestep is 1.259921875
442: Timestep is 1.259921875
38: Timestep is 1.259921875
769: Timestep is 1.259921875
476: Timestep is 1.259921875
306: Timestep is 1.259921875
695: Timestep is 1.259921875
436: Timestep is 1.259921875
944: Timestep is 1.259921875
525: Timestep is 1.259921875
10: Timestep is 1.259921875
419: Timestep is 1.259921875
94: Timestep is 1.259921875
264: Timestep is 1.259921875
680: Timestep is 1.259921875
213: Timestep is 1.259921875
919: Timestep is 1.259921875
19: Timestep is 1.259921875
458: Timestep is 1.259921875
693: Timestep is 1.259921875
81: Timestep is 1.259921875
852: Timestep is 1.259921875
939: Timestep is 1.259921875
581: Timestep is 1.259921875
2: Timestep is 1.259921875
772: Timestep is 1.259921875
159: Timestep is 1.259921875
667: Timestep is 1.259921875
519: Timestep is 1.259921875
335: Timestep is 1.259921875
960: Timestep is 1.259921875
934: Timestep is 1.259921875
154: Timestep is 1.259921875
428: Timestep is 1.259921875
43: Timestep is 1.259921875
691: Timestep is 1.259921875
791: Timestep is 1.259921875
90: Timestep is 1.259921875
527: Timestep is 1.259921875
319: Timestep is 1.259921875
909: Timestep is 1.259921875
149: Timestep is 1.259921875
858: Timestep is 1.259921875
445: Timestep is 1.259921875
1: Timestep is 1.259921875
669: Timestep is 1.259921875
96: Timestep is 1.259921875
594: Timestep is 1.259921875
544: Timestep is 1.259921875
337: Timestep is 1.259921875
40: Timestep is 1.259921875
684: Timestep is 1.259921875
183: Timestep is 1.259921875
981: Timestep is 1.259921875
590: Timestep is 1.259921875
432: Timestep is 1.259921875
336: Timestep is 1.259921875
789: Timestep is 1.259921875
118: Timestep is 1.259921875
551: Timestep is 1.259921875
959: Timestep is 1.259921875
14: Timestep is 1.259921875
987: Timestep is 1.259921875
474: Timestep is 1.259921875
663: Timestep is 1.259921875
840: Timestep is 1.259921875
538: Timestep is 1.259921875
182: Timestep is 1.259921875
429: Timestep is 1.259921875
202: Timestep is 1.259921875
795: Timestep is 1.259921875
112: Timestep is 1.259921875
312: Timestep is 1.259921875
468: Timestep is 1.259921875
938: Timestep is 1.259921875
51: Timestep is 1.259921875
974: Timestep is 1.259921875
702: Timestep is 1.259921875
864: Timestep is 1.259921875
117: Timestep is 1.259921875
537: Timestep is 1.259921875
347: Timestep is 1.259921875
798: Timestep is 1.259921875
425: Timestep is 1.259921875
305: Timestep is 1.259921875
449: Timestep is 1.259921875
167: Timestep is 1.259921875
927: Timestep is 1.259921875
844: Timestep is 1.259921875
657: Timestep is 1.259921875
599: Timestep is 1.259921875
18: Timestep is 1.259921875
124: Timestep is 1.259921875
566: Timestep is 1.259921875
441: Timestep is 1.259921875
788: Timestep is 1.259921875
463: Timestep is 1.259921875
601: Timestep is 1.259921875
190: Timestep is 1.259921875
835: Timestep is 1.259921875
957: Timestep is 1.259921875
964: Timestep is 1.259921875
674: Timestep is 1.259921875
396: Timestep is 1.259921875
322: Timestep is 1.259921875
3: Timestep is 1.259921875
88: Timestep is 1.259921875
515: Timestep is 1.259921875
205: Timestep is 1.259921875
457: Timestep is 1.259921875
151: Timestep is 1.259921875
585: Timestep is 1.259921875
848: Timestep is 1.259921875
897: Timestep is 1.259921875
972: Timestep is 1.259921875
676: Timestep is 1.259921875
388: Timestep is 1.259921875
352: Timestep is 1.259921875
220: Timestep is 1.259921875
59: Timestep is 1.259921875
127: Timestep is 1.259921875
548: Timestep is 1.259921875
296: Timestep is 1.259921875
882: Timestep is 1.259921875
140: Timestep is 1.259921875
704: Timestep is 1.259921875
605: Timestep is 1.259921875
570: Timestep is 1.259921875
417: Timestep is 1.259921875
933: Timestep is 1.259921875
673: Timestep is 1.259921875
378: Timestep is 1.259921875
198: Timestep is 1.259921875
292: Timestep is 1.259921875
113: Timestep is 1.259921875
163: Timestep is 1.259921875
860: Timestep is 1.259921875
952: Timestep is 1.259921875
475: Timestep is 1.259921875
530: Timestep is 1.259921875
593: Timestep is 1.259921875
440: Timestep is 1.259921875
321: Timestep is 1.259921875
681: Timestep is 1.259921875
715: Timestep is 1.259921875
92: Timestep is 1.259921875
187: Timestep is 1.259921875
867: Timestep is 1.259921875
949: Timestep is 1.259921875
780: Timestep is 1.259921875
531: Timestep is 1.259921875
385: Timestep is 1.259921875
333: Timestep is 1.259921875
56: Timestep is 1.259921875
661: Timestep is 1.259921875
716: Timestep is 1.259921875
77: Timestep is 1.259921875
180: Timestep is 1.259921875
940: Timestep is 1.259921875
895: Timestep is 1.259921875
770: Timestep is 1.259921875
469: Timestep is 1.259921875
549: Timestep is 1.259921875
648: Timestep is 1.259921875
36: Timestep is 1.259921875
376: Timestep is 1.259921875
438: Timestep is 1.259921875
200: Timestep is 1.259921875
169: Timestep is 1.259921875
985: Timestep is 1.259921875
711: Timestep is 1.259921875
86: Timestep is 1.259921875
573: Timestep is 1.259921875
841: Timestep is 1.259921875
901: Timestep is 1.259921875
48: Timestep is 1.259921875
164: Timestep is 1.259921875
694: Timestep is 1.259921875
349: Timestep is 1.259921875
195: Timestep is 1.259921875
980: Timestep is 1.259921875
568: Timestep is 1.259921875
941: Timestep is 1.259921875
105: Timestep is 1.259921875
173: Timestep is 1.259921875
875: Timestep is 1.259921875
44: Timestep is 1.259921875
790: Timestep is 1.259921875
670: Timestep is 1.259921875
588: Timestep is 1.259921875
354: Timestep is 1.259921875
447: Timestep is 1.259921875
300: Timestep is 1.259921875
983: Timestep is 1.259921875
558: Timestep is 1.259921875
910: Timestep is 1.259921875
883: Timestep is 1.259921875
66: Timestep is 1.259921875
135: Timestep is 1.259921875
465: Timestep is 1.259921875
652: Timestep is 1.259921875
596: Timestep is 1.259921875
886: Timestep is 1.259921875
328: Timestep is 1.259921875
431: Timestep is 1.259921875
951: Timestep is 1.259921875
543: Timestep is 1.259921875
72: Timestep is 1.259921875
850: Timestep is 1.259921875
658: Timestep is 1.259921875
453: Timestep is 1.259921875
579: Timestep is 1.259921875
422: Timestep is 1.259921875
334: Timestep is 1.259921875
950: Timestep is 1.259921875
223: Timestep is 1.259921875
49: Timestep is 1.259921875
517: Timestep is 1.259921875
78: Timestep is 1.259921875
873: Timestep is 1.259921875
929: Timestep is 1.259921875
148: Timestep is 1.259921875
671: Timestep is 1.259921875
733: Timestep is 1.259921875
350: Timestep is 1.259921875
961: Timestep is 1.259921875
99: Timestep is 1.259921875
546: Timestep is 1.259921875
845: Timestep is 1.259921875
958: Timestep is 1.259921875
171: Timestep is 1.259921875
662: Timestep is 1.259921875
773: Timestep is 1.259921875
718: Timestep is 1.259921875
367: Timestep is 1.259921875
962: Timestep is 1.259921875
98: Timestep is 1.259921875
513: Timestep is 1.259921875
857: Timestep is 1.259921875
947: Timestep is 1.259921875
420: Timestep is 1.259921875
685: Timestep is 1.259921875
181: Timestep is 1.259921875
777: Timestep is 1.259921875
722: Timestep is 1.259921875
374: Timestep is 1.259921875
218: Timestep is 1.259921875
82: Timestep is 1.259921875
553: Timestep is 1.259921875
859: Timestep is 1.259921875
642: Timestep is 1.259921875
356: Timestep is 1.259921875
201: Timestep is 1.259921875
782: Timestep is 1.259921875
577: Timestep is 1.259921875
119: Timestep is 1.259921875
545: Timestep is 1.259921875
653: Timestep is 1.259921875
879: Timestep is 1.259921875
582: Timestep is 1.259921875
383: Timestep is 1.259921875
203: Timestep is 1.259921875
446: Timestep is 1.259921875
797: Timestep is 1.259921875
724: Timestep is 1.259921875
95: Timestep is 1.259921875
675: Timestep is 1.259921875
535: Timestep is 1.259921875
865: Timestep is 1.259921875
421: Timestep is 1.259921875
324: Timestep is 1.259921875
732: Timestep is 1.259921875
114: Timestep is 1.259921875
574: Timestep is 1.259921875
646: Timestep is 1.259921875
851: Timestep is 1.259921875
935: Timestep is 1.259921875
343: Timestep is 1.259921875
443: Timestep is 1.259921875
775: Timestep is 1.259921875
459: Timestep is 1.259921875
728: Timestep is 1.259921875
565: Timestep is 1.259921875
110: Timestep is 1.259921875
650: Timestep is 1.259921875
580: Timestep is 1.259921875
861: Timestep is 1.259921875
331: Timestep is 1.259921875
216: Timestep is 1.259921875
477: Timestep is 1.259921875
569: Timestep is 1.259921875
708: Timestep is 1.259921875
692: Timestep is 1.259921875
433: Timestep is 1.259921875
89: Timestep is 1.259921875
877: Timestep is 1.259921875
945: Timestep is 1.259921875
207: Timestep is 1.259921875
366: Timestep is 1.259921875
567: Timestep is 1.259921875
649: Timestep is 1.259921875
437: Timestep is 1.259921875
984: Timestep is 1.259921875
102: Timestep is 1.259921875
602: Timestep is 1.259921875
889: Timestep is 1.259921875
942: Timestep is 1.259921875
339: Timestep is 1.259921875
796: Timestep is 1.259921875
643: Timestep is 1.259921875
521: Timestep is 1.259921875
855: Timestep is 1.259921875
109: Timestep is 1.259921875
209: Timestep is 1.259921875
423: Timestep is 1.259921875
381: Timestep is 1.259921875
651: Timestep is 1.259921875
561: Timestep is 1.259921875
869: Timestep is 1.259921875
121: Timestep is 1.259921875
731: Timestep is 1.259921875
380: Timestep is 1.259921875
779: Timestep is 1.259921875
471: Timestep is 1.259921875
686: Timestep is 1.259921875
564: Timestep is 1.259921875
862: Timestep is 1.259921875
979: Timestep is 1.259921875
101: Timestep is 1.259921875
607: Timestep is 1.259921875
439: Timestep is 1.259921875
369: Timestep is 1.259921875
787: Timestep is 1.259921875
954: Timestep is 1.259921875
977: Timestep is 1.259921875
460: Timestep is 1.259921875
645: Timestep is 1.259921875
572: Timestep is 1.259921875
880: Timestep is 1.259921875
357: Timestep is 1.259921875
123: Timestep is 1.259921875
710: Timestep is 1.259921875
424: Timestep is 1.259921875
563: Timestep is 1.259921875
358: Timestep is 1.259921875
647: Timestep is 1.259921875
461: Timestep is 1.259921875
837: Timestep is 1.259921875
430: Timestep is 1.259921875
196: Timestep is 1.259921875
69: Timestep is 1.259921875
584: Timestep is 1.259921875
529: Timestep is 1.259921875
368: Timestep is 1.259921875
435: Timestep is 1.259921875
967: Timestep is 1.259921875
467: Timestep is 1.259921875
641: Timestep is 1.259921875
838: Timestep is 1.259921875
199: Timestep is 1.259921875
87: Timestep is 1.259921875
783: Timestep is 1.259921875
539: Timestep is 1.259921875
327: Timestep is 1.259921875
892: Timestep is 1.259921875
450: Timestep is 1.259921875
666: Timestep is 1.259921875
204: Timestep is 1.259921875
68: Timestep is 1.259921875
793: Timestep is 1.259921875
524: Timestep is 1.259921875
687: Timestep is 1.259921875
893: Timestep is 1.259921875
344: Timestep is 1.259921875
434: Timestep is 1.259921875
83: Timestep is 1.259921875
712: Timestep is 1.259921875
598: Timestep is 1.259921875
550: Timestep is 1.259921875
342: Timestep is 1.259921875
874: Timestep is 1.259921875
992: Timestep is 1.259921875
683: Timestep is 1.259921875
479: Timestep is 1.259921875
709: Timestep is 1.259921875
219: Timestep is 1.259921875
973: Timestep is 1.259921875
93: Timestep is 1.259921875
542: Timestep is 1.259921875
587: Timestep is 1.259921875
836: Timestep is 1.259921875
332: Timestep is 1.259921875
678: Timestep is 1.259921875
462: Timestep is 1.259921875
963: Timestep is 1.259921875
597: Timestep is 1.259921875
206: Timestep is 1.259921875
106: Timestep is 1.259921875
556: Timestep is 1.259921875
833: Timestep is 1.259921875
325: Timestep is 1.259921875
781: Timestep is 1.259921875
696: Timestep is 1.259921875
418: Timestep is 1.259921875
971: Timestep is 1.259921875
115: Timestep is 1.259921875
717: Timestep is 1.259921875
853: Timestep is 1.259921875
534: Timestep is 1.259921875
338: Timestep is 1.259921875
79: Timestep is 1.259921875
655: Timestep is 1.259921875
426: Timestep is 1.259921875
969: Timestep is 1.259921875
533: Timestep is 1.259921875
466: Timestep is 1.259921875
706: Timestep is 1.259921875
608: Timestep is 1.259921875
842: Timestep is 1.259921875
222: Timestep is 1.259921875
330: Timestep is 1.259921875
792: Timestep is 1.259921875
73: Timestep is 1.259921875
552: Timestep is 1.259921875
701: Timestep is 1.259921875
224: Timestep is 1.259921875
1018: Timestep is 1.259921875
735: Timestep is 1.259921875
618: Timestep is 1.259921875
846: Timestep is 1.259921875
784: Timestep is 1.259921875
111: Timestep is 1.259921875
699: Timestep is 1.259921875
359: Timestep is 1.259921875
472: Timestep is 1.259921875
518: Timestep is 1.259921875
214: Timestep is 1.259921875
970: Timestep is 1.259921875
633: Timestep is 1.259921875
713: Timestep is 1.259921875
870: Timestep is 1.259921875
122: Timestep is 1.259921875
690: Timestep is 1.259921875
575: Timestep is 1.259921875
326: Timestep is 1.259921875
464: Timestep is 1.259921875
986: Timestep is 1.259921875
227: Timestep is 1.259921875
126: Timestep is 1.259921875
729: Timestep is 1.259921875
631: Timestep is 1.259921875
682: Timestep is 1.259921875
839: Timestep is 1.259921875
800: Timestep is 1.259921875
554: Timestep is 1.259921875
348: Timestep is 1.259921875
997: Timestep is 1.259921875
451: Timestep is 1.259921875
67: Timestep is 1.259921875
217: Timestep is 1.259921875
703: Timestep is 1.259921875
606: Timestep is 1.259921875
714: Timestep is 1.259921875
885: Timestep is 1.259921875
786: Timestep is 1.259921875
1008: Timestep is 1.259921875
522: Timestep is 1.259921875
346: Timestep is 1.259921875
231: Timestep is 1.259921875
76: Timestep is 1.259921875
455: Timestep is 1.259921875
806: Timestep is 1.259921875
656: Timestep is 1.259921875
603: Timestep is 1.259921875
866: Timestep is 1.259921875
1019: Timestep is 1.259921875
520: Timestep is 1.259921875
379: Timestep is 1.259921875
221: Timestep is 1.259921875
91: Timestep is 1.259921875
456: Timestep is 1.259921875
810: Timestep is 1.259921875
991: Timestep is 1.259921875
664: Timestep is 1.259921875
720: Timestep is 1.259921875
592: Timestep is 1.259921875
884: Timestep is 1.259921875
194: Timestep is 1.259921875
532: Timestep is 1.259921875
377: Timestep is 1.259921875
80: Timestep is 1.259921875
725: Timestep is 1.259921875
589: Timestep is 1.259921875
968: Timestep is 1.259921875
811: Timestep is 1.259921875
677: Timestep is 1.259921875
454: Timestep is 1.259921875
891: Timestep is 1.259921875
244: Timestep is 1.259921875
375: Timestep is 1.259921875
988: Timestep is 1.259921875
97: Timestep is 1.259921875
638: Timestep is 1.259921875
230: Timestep is 1.259921875
815: Timestep is 1.259921875
843: Timestep is 1.259921875
100: Timestep is 1.259921875
364: Timestep is 1.259921875
965: Timestep is 1.259921875
679: Timestep is 1.259921875
736: Timestep is 1.259921875
595: Timestep is 1.259921875
239: Timestep is 1.259921875
871: Timestep is 1.259921875
778: Timestep is 1.259921875
85: Timestep is 1.259921875
761: Timestep is 1.259921875
365: Timestep is 1.259921875
1017: Timestep is 1.259921875
84: Timestep is 1.259921875
881: Timestep is 1.259921875
237: Timestep is 1.259921875
689: Timestep is 1.259921875
799: Timestep is 1.259921875
480: Timestep is 1.259921875
562: Timestep is 1.259921875
747: Timestep is 1.259921875
847: Timestep is 1.259921875
617: Timestep is 1.259921875
994: Timestep is 1.259921875
103: Timestep is 1.259921875
212: Timestep is 1.259921875
816: Timestep is 1.259921875
491: Timestep is 1.259921875
705: Timestep is 1.259921875
382: Timestep is 1.259921875
890: Timestep is 1.259921875
978: Timestep is 1.259921875
489: Timestep is 1.259921875
363: Timestep is 1.259921875
894: Timestep is 1.259921875
235: Timestep is 1.259921875
830: Timestep is 1.259921875
755: Timestep is 1.259921875
982: Timestep is 1.259921875
116: Timestep is 1.259921875
478: Timestep is 1.259921875
868: Timestep is 1.259921875
739: Timestep is 1.259921875
975: Timestep is 1.259921875
246: Timestep is 1.259921875
505: Timestep is 1.259921875
854: Timestep is 1.259921875
740: Timestep is 1.259921875
1009: Timestep is 1.259921875
494: Timestep is 1.259921875
863: Timestep is 1.259921875
362: Timestep is 1.259921875
726: Timestep is 1.259921875
976: Timestep is 1.259921875
506: Timestep is 1.259921875
125: Timestep is 1.259921875
557: Timestep is 1.259921875
856: Timestep is 1.259921875
242: Timestep is 1.259921875
719: Timestep is 1.259921875
619: Timestep is 1.259921875
353: Timestep is 1.259921875
486: Timestep is 1.259921875
995: Timestep is 1.259921875
876: Timestep is 1.259921875
829: Timestep is 1.259921875
559: Timestep is 1.259921875
473: Timestep is 1.259921875
754: Timestep is 1.259921875
624: Timestep is 1.259921875
966: Timestep is 1.259921875
104: Timestep is 1.259921875
834: Timestep is 1.259921875
804: Timestep is 1.259921875
560: Timestep is 1.259921875
452: Timestep is 1.259921875
756: Timestep is 1.259921875
232: Timestep is 1.259921875
1021: Timestep is 1.259921875
107: Timestep is 1.259921875
355: Timestep is 1.259921875
470: Timestep is 1.259921875
828: Timestep is 1.259921875
749: Timestep is 1.259921875
1013: Timestep is 1.259921875
887: Timestep is 1.259921875
555: Timestep is 1.259921875
495: Timestep is 1.259921875
990: Timestep is 1.259921875
762: Timestep is 1.259921875
108: Timestep is 1.259921875
878: Timestep is 1.259921875
484: Timestep is 1.259921875
802: Timestep is 1.259921875
373: Timestep is 1.259921875
767: Timestep is 1.259921875
888: Timestep is 1.259921875
820: Timestep is 1.259921875
734: Timestep is 1.259921875
485: Timestep is 1.259921875
245: Timestep is 1.259921875
361: Timestep is 1.259921875
760: Timestep is 1.259921875
547: Timestep is 1.259921875
509: Timestep is 1.259921875
629: Timestep is 1.259921875
989: Timestep is 1.259921875
730: Timestep is 1.259921875
571: Timestep is 1.259921875
610: Timestep is 1.259921875
1023: Timestep is 1.259921875
745: Timestep is 1.259921875
510: Timestep is 1.259921875
872: Timestep is 1.259921875
625: Timestep is 1.259921875
240: Timestep is 1.259921875
764: Timestep is 1.259921875
1010: Timestep is 1.259921875
372: Timestep is 1.259921875
493: Timestep is 1.259921875
822: Timestep is 1.259921875
609: Timestep is 1.259921875
236: Timestep is 1.259921875
744: Timestep is 1.259921875
370: Timestep is 1.259921875
801: Timestep is 1.259921875
120: Timestep is 1.259921875
1002: Timestep is 1.259921875
727: Timestep is 1.259921875
814: Timestep is 1.259921875
255: Timestep is 1.259921875
360: Timestep is 1.259921875
636: Timestep is 1.259921875
742: Timestep is 1.259921875
809: Timestep is 1.259921875
252: Timestep is 1.259921875
635: Timestep is 1.259921875
488: Timestep is 1.259921875
751: Timestep is 1.259921875
371: Timestep is 1.259921875
1015: Timestep is 1.259921875
620: Timestep is 1.259921875
723: Timestep is 1.259921875
492: Timestep is 1.259921875
825: Timestep is 1.259921875
746: Timestep is 1.259921875
611: Timestep is 1.259921875
721: Timestep is 1.259921875
500: Timestep is 1.259921875
637: Timestep is 1.259921875
229: Timestep is 1.259921875
824: Timestep is 1.259921875
707: Timestep is 1.259921875
251: Timestep is 1.259921875
253: Timestep is 1.259921875
639: Timestep is 1.259921875
805: Timestep is 1.259921875
737: Timestep is 1.259921875
1022: Timestep is 1.259921875
228: Timestep is 1.259921875
831: Timestep is 1.259921875
996: Timestep is 1.259921875
250: Timestep is 1.259921875
613: Timestep is 1.259921875
766: Timestep is 1.259921875
812: Timestep is 1.259921875
634: Timestep is 1.259921875
753: Timestep is 1.259921875
234: Timestep is 1.259921875
621: Timestep is 1.259921875
508: Timestep is 1.259921875
750: Timestep is 1.259921875
1014: Timestep is 1.259921875
249: Timestep is 1.259921875
821: Timestep is 1.259921875
614: Timestep is 1.259921875
254: Timestep is 1.259921875
1004: Timestep is 1.259921875
482: Timestep is 1.259921875
993: Timestep is 1.259921875
243: Timestep is 1.259921875
623: Timestep is 1.259921875
813: Timestep is 1.259921875
248: Timestep is 1.259921875
741: Timestep is 1.259921875
1006: Timestep is 1.259921875
490: Timestep is 1.259921875
241: Timestep is 1.259921875
628: Timestep is 1.259921875
1020: Timestep is 1.259921875
511: Timestep is 1.259921875
823: Timestep is 1.259921875
615: Timestep is 1.259921875
226: Timestep is 1.259921875
487: Timestep is 1.259921875
803: Timestep is 1.259921875
238: Timestep is 1.259921875
497: Timestep is 1.259921875
626: Timestep is 1.259921875
502: Timestep is 1.259921875
627: Timestep is 1.259921875
1005: Timestep is 1.259921875
507: Timestep is 1.259921875
612: Timestep is 1.259921875
225: Timestep is 1.259921875
1003: Timestep is 1.259921875
817: Timestep is 1.259921875
632: Timestep is 1.259921875
501: Timestep is 1.259921875
743: Timestep is 1.259921875
630: Timestep is 1.259921875
818: Timestep is 1.259921875
622: Timestep is 1.259921875
233: Timestep is 1.259921875
1001: Timestep is 1.259921875
826: Timestep is 1.259921875
481: Timestep is 1.259921875
616: Timestep is 1.259921875
765: Timestep is 1.259921875
1012: Timestep is 1.259921875
808: Timestep is 1.259921875
496: Timestep is 1.259921875
247: Timestep is 1.259921875
827: Timestep is 1.259921875
758: Timestep is 1.259921875
1016: Timestep is 1.259921875
498: Timestep is 1.259921875
748: Timestep is 1.259921875
998: Timestep is 1.259921875
819: Timestep is 1.259921875
504: Timestep is 1.259921875
759: Timestep is 1.259921875
1007: Timestep is 1.259921875
763: Timestep is 1.259921875
1011: Timestep is 1.259921875
807: Timestep is 1.259921875
499: Timestep is 1.259921875
752: Timestep is 1.259921875
1000: Timestep is 1.259921875
503: Timestep is 1.259921875
757: Timestep is 1.259921875
999: Timestep is 1.259921875
738: Timestep is 1.259921875
483: Timestep is 1.259921875
fitting to -0.0008766709898 0.0001248803256
fitting to -0.0002744298135 0.0006244016278
fitting to -0.0001594501158 0.3902510174
fitting to -0.0001404433847 1.951255087
fitting to -8.433511295e-05 9.756275435
fit r2 0.3996672341 curvature -2.112346587e-05
eigenvals (1762.127134,0) (251.5390894,0) (80.97381587,0) (75.55261371,0) (77.41245511,0) (36.04599634,0) (33.15470494,0) (26.49718154,0) (21.33964633,0) (14.23700406,0) (13.04834846,0) (10.63536619,0) (6.797116123,0) (6.136693171,0) (4.898962079,0) (3.905098988,0) (2.737584997,0) (1.446639479,0) (0.8696588342,0) (0.6046118438,0) (0.04579043744,0) (-0.3601104286,0) (-0.9482171276,0) (-4.996914637,0) (-1.451121749,0) (-1.812420937,0) (-2.274032049,0) (-4.569332138,0) (-2.502128423,0) (-4.471397843,0) (-2.881659963,0) (-3.031094941,0) (-3.129452615,0) (-3.273491558,0) (-3.416888319,0) (-3.558962115,0) (-3.9262787,0) (-4.14816079,0) (-4.062221988,0) (-4.002208011,0) 
i 23 stab 0.0001248803256 p0 0.8297630513 eigenval (-4.996914637,0)
chose 23 eigenval -4.996914637
896: Timestep is 1.261308594
640: Timestep is 1.261308594
128: Timestep is 1.261308594
671: Timestep is 1.261308594
666: Timestep is 1.261308594
154: Timestep is 1.261308594
921: Timestep is 1.261308594
668: Timestep is 1.261308594
158: Timestep is 1.261308594
915: Timestep is 1.261308594
137: Timestep is 1.261308594
384: Timestep is 1.261308594
670: Timestep is 1.261308594
925: Timestep is 1.261308594
147: Timestep is 1.261308594
410: Timestep is 1.261308594
665: Timestep is 1.261308594
914: Timestep is 1.261308594
148: Timestep is 1.261308594
398: Timestep is 1.261308594
399: Timestep is 1.261308594
924: Timestep is 1.261308594
655: Timestep is 1.261308594
393: Timestep is 1.261308594
907: Timestep is 1.261308594
156: Timestep is 1.261308594
910: Timestep is 1.261308594
397: Timestep is 1.261308594
149: Timestep is 1.261308594
651: Timestep is 1.261308594
917: Timestep is 1.261308594
155: Timestep is 1.261308594
911: Timestep is 1.261308594
150: Timestep is 1.261308594
391: Timestep is 1.261308594
402: Timestep is 1.261308594
667: Timestep is 1.261308594
159: Timestep is 1.261308594
409: Timestep is 1.261308594
658: Timestep is 1.261308594
913: Timestep is 1.261308594
664: Timestep is 1.261308594
909: Timestep is 1.261308594
130: Timestep is 1.261308594
386: Timestep is 1.261308594
138: Timestep is 1.261308594
403: Timestep is 1.261308594
153: Timestep is 1.261308594
918: Timestep is 1.261308594
151: Timestep is 1.261308594
650: Timestep is 1.261308594
400: Timestep is 1.261308594
661: Timestep is 1.261308594
922: Timestep is 1.261308594
145: Timestep is 1.261308594
142: Timestep is 1.261308594
908: Timestep is 1.261308594
141: Timestep is 1.261308594
926: Timestep is 1.261308594
146: Timestep is 1.261308594
916: Timestep is 1.261308594
906: Timestep is 1.261308594
396: Timestep is 1.261308594
143: Timestep is 1.261308594
408: Timestep is 1.261308594
919: Timestep is 1.261308594
140: Timestep is 1.261308594
900: Timestep is 1.261308594
387: Timestep is 1.261308594
139: Timestep is 1.261308594
927: Timestep is 1.261308594
389: Timestep is 1.261308594
653: Timestep is 1.261308594
928: Timestep is 1.261308594
152: Timestep is 1.261308594
394: Timestep is 1.261308594
652: Timestep is 1.261308594
133: Timestep is 1.261308594
946: Timestep is 1.261308594
135: Timestep is 1.261308594
648: Timestep is 1.261308594
898: Timestep is 1.261308594
160: Timestep is 1.261308594
144: Timestep is 1.261308594
649: Timestep is 1.261308594
951: Timestep is 1.261308594
920: Timestep is 1.261308594
136: Timestep is 1.261308594
644: Timestep is 1.261308594
902: Timestep is 1.261308594
395: Timestep is 1.261308594
132: Timestep is 1.261308594
134: Timestep is 1.261308594
903: Timestep is 1.261308594
643: Timestep is 1.261308594
899: Timestep is 1.261308594
944: Timestep is 1.261308594
416: Timestep is 1.261308594
912: Timestep is 1.261308594
392: Timestep is 1.261308594
174: Timestep is 1.261308594
904: Timestep is 1.261308594
429: Timestep is 1.261308594
901: Timestep is 1.261308594
424: Timestep is 1.261308594
936: Timestep is 1.261308594
388: Timestep is 1.261308594
932: Timestep is 1.261308594
390: Timestep is 1.261308594
646: Timestep is 1.261308594
406: Timestep is 1.261308594
182: Timestep is 1.261308594
647: Timestep is 1.261308594
178: Timestep is 1.261308594
642: Timestep is 1.261308594
954: Timestep is 1.261308594
645: Timestep is 1.261308594
167: Timestep is 1.261308594
411: Timestep is 1.261308594
