0: output to qw.dmc.o
1654: Timestep is 1.15784007352941
553: Timestep is 1.15784007352941
2123: Timestep is 1.15784007352941
514: Timestep is 1.15784007352941
1092: Timestep is 1.15784007352941
1543: Timestep is 1.15784007352941
1657: Timestep is 1.15784007352941
554: Timestep is 1.15784007352941
2133: Timestep is 1.15784007352941
516: Timestep is 1.15784007352941
1094: Timestep is 1.15784007352941
1658: Timestep is 1.15784007352941
2135: Timestep is 1.15784007352941
521: Timestep is 1.15784007352941
1095: Timestep is 1.15784007352941
556: Timestep is 1.15784007352941
1096: Timestep is 1.15784007352941
182: Timestep is 1.15784007352941
1043: Timestep is 1.15784007352941
1546: Timestep is 1.15784007352941
559: Timestep is 1.15784007352941
183: Timestep is 1.15784007352941
1048: Timestep is 1.15784007352941
1660: Timestep is 1.15784007352941
194: Timestep is 1.15784007352941
1052: Timestep is 1.15784007352941
1053: Timestep is 1.15784007352941
1549: Timestep is 1.15784007352941
1661: Timestep is 1.15784007352941
195: Timestep is 1.15784007352941
1100: Timestep is 1.15784007352941
1663: Timestep is 1.15784007352941
560: Timestep is 1.15784007352941
197: Timestep is 1.15784007352941
2141: Timestep is 1.15784007352941
522: Timestep is 1.15784007352941
1056: Timestep is 1.15784007352941
1102: Timestep is 1.15784007352941
1560: Timestep is 1.15784007352941
1665: Timestep is 1.15784007352941
562: Timestep is 1.15784007352941
198: Timestep is 1.15784007352941
2150: Timestep is 1.15784007352941
528: Timestep is 1.15784007352941
1057: Timestep is 1.15784007352941
1666: Timestep is 1.15784007352941
563: Timestep is 1.15784007352941
199: Timestep is 1.15784007352941
2156: Timestep is 1.15784007352941
531: Timestep is 1.15784007352941
1064: Timestep is 1.15784007352941
1103: Timestep is 1.15784007352941
1562: Timestep is 1.15784007352941
1668: Timestep is 1.15784007352941
2163: Timestep is 1.15784007352941
532: Timestep is 1.15784007352941
1066: Timestep is 1.15784007352941
1108: Timestep is 1.15784007352941
1563: Timestep is 1.15784007352941
1669: Timestep is 1.15784007352941
564: Timestep is 1.15784007352941
2169: Timestep is 1.15784007352941
533: Timestep is 1.15784007352941
1067: Timestep is 1.15784007352941
1112: Timestep is 1.15784007352941
1564: Timestep is 1.15784007352941
2174: Timestep is 1.15784007352941
535: Timestep is 1.15784007352941
1072: Timestep is 1.15784007352941
1113: Timestep is 1.15784007352941
1566: Timestep is 1.15784007352941
566: Timestep is 1.15784007352941
1906: Timestep is 1.15784007352941
539: Timestep is 1.15784007352941
1073: Timestep is 1.15784007352941
567: Timestep is 1.15784007352941
203: Timestep is 1.15784007352941
1568: Timestep is 1.15784007352941
206: Timestep is 1.15784007352941
1670: Timestep is 1.15784007352941
209: Timestep is 1.15784007352941
1114: Timestep is 1.15784007352941
1571: Timestep is 1.15784007352941
1671: Timestep is 1.15784007352941
1115: Timestep is 1.15784007352941
210: Timestep is 1.15784007352941
1572: Timestep is 1.15784007352941
274: Timestep is 1.15784007352941
1074: Timestep is 1.15784007352941
1672: Timestep is 1.15784007352941
570: Timestep is 1.15784007352941
212: Timestep is 1.15784007352941
1909: Timestep is 1.15784007352941
275: Timestep is 1.15784007352941
1079: Timestep is 1.15784007352941
1116: Timestep is 1.15784007352941
1579: Timestep is 1.15784007352941
1673: Timestep is 1.15784007352941
572: Timestep is 1.15784007352941
216: Timestep is 1.15784007352941
1910: Timestep is 1.15784007352941
276: Timestep is 1.15784007352941
817: Timestep is 1.15784007352941
1674: Timestep is 1.15784007352941
573: Timestep is 1.15784007352941
217: Timestep is 1.15784007352941
1911: Timestep is 1.15784007352941
277: Timestep is 1.15784007352941
819: Timestep is 1.15784007352941
1117: Timestep is 1.15784007352941
1582: Timestep is 1.15784007352941
1675: Timestep is 1.15784007352941
574: Timestep is 1.15784007352941
1912: Timestep is 1.15784007352941
279: Timestep is 1.15784007352941
820: Timestep is 1.15784007352941
1118: Timestep is 1.15784007352941
1584: Timestep is 1.15784007352941
1677: Timestep is 1.15784007352941
1913: Timestep is 1.15784007352941
280: Timestep is 1.15784007352941
