0: output to qw.linear.o
Could not open qw.linear.config. Generating configurations from scratch
1435: Timestep is 1.74666
30: Timestep is 1.74666
1436: Timestep is 1.74666
863: Timestep is 1.74666
1321: Timestep is 1.74666
1707: Timestep is 1.74666
554: Timestep is 1.74666
1958: Timestep is 1.74666
346: Timestep is 1.74666
864: Timestep is 1.74666
1323: Timestep is 1.74666
1708: Timestep is 1.74666
555: Timestep is 1.74666
1960: Timestep is 1.74666
349: Timestep is 1.74666
1324: Timestep is 1.74666
1709: Timestep is 1.74666
556: Timestep is 1.74666
1961: Timestep is 1.74666
350: Timestep is 1.74666
1437: Timestep is 1.74666
866: Timestep is 1.74666
1325: Timestep is 1.74666
1710: Timestep is 1.74666
557: Timestep is 1.74666
1962: Timestep is 1.74666
871: Timestep is 1.74666
1328: Timestep is 1.74666
1712: Timestep is 1.74666
560: Timestep is 1.74666
1963: Timestep is 1.74666
1713: Timestep is 1.74666
32: Timestep is 1.74666
33: Timestep is 1.74666
1438: Timestep is 1.74666
872: Timestep is 1.74666
1329: Timestep is 1.74666
1714: Timestep is 1.74666
567: Timestep is 1.74666
1966: Timestep is 1.74666
351: Timestep is 1.74666
34: Timestep is 1.74666
1439: Timestep is 1.74666
1715: Timestep is 1.74666
568: Timestep is 1.74666
1967: Timestep is 1.74666
352: Timestep is 1.74666
35: Timestep is 1.74666
1440: Timestep is 1.74666
570: Timestep is 1.74666
1969: Timestep is 1.74666
353: Timestep is 1.74666
37: Timestep is 1.74666
1442: Timestep is 1.74666
571: Timestep is 1.74666
354: Timestep is 1.74666
38: Timestep is 1.74666
1445: Timestep is 1.74666
573: Timestep is 1.74666
355: Timestep is 1.74666
41: Timestep is 1.74666
1446: Timestep is 1.74666
873: Timestep is 1.74666
1339: Timestep is 1.74666
1716: Timestep is 1.74666
576: Timestep is 1.74666
1971: Timestep is 1.74666
357: Timestep is 1.74666
1448: Timestep is 1.74666
876: Timestep is 1.74666
1341: Timestep is 1.74666
1717: Timestep is 1.74666
583: Timestep is 1.74666
1972: Timestep is 1.74666
358: Timestep is 1.74666
877: Timestep is 1.74666
1719: Timestep is 1.74666
1973: Timestep is 1.74666
359: Timestep is 1.74666
878: Timestep is 1.74666
879: Timestep is 1.74666
47: Timestep is 1.74666
49: Timestep is 1.74666
1449: Timestep is 1.74666
881: Timestep is 1.74666
1342: Timestep is 1.74666
1720: Timestep is 1.74666
584: Timestep is 1.74666
1974: Timestep is 1.74666
362: Timestep is 1.74666
1450: Timestep is 1.74666
882: Timestep is 1.74666
1343: Timestep is 1.74666
1721: Timestep is 1.74666
585: Timestep is 1.74666
1979: Timestep is 1.74666
363: Timestep is 1.74666
883: Timestep is 1.74666
1348: Timestep is 1.74666
1722: Timestep is 1.74666
884: Timestep is 1.74666
1351: Timestep is 1.74666
54: Timestep is 1.74666
1451: Timestep is 1.74666
885: Timestep is 1.74666
1353: Timestep is 1.74666
1724: Timestep is 1.74666
587: Timestep is 1.74666
1980: Timestep is 1.74666
364: Timestep is 1.74666
56: Timestep is 1.74666
1452: Timestep is 1.74666
1088: Timestep is 1.74666
1727: Timestep is 1.74666
590: Timestep is 1.74666
1981: Timestep is 1.74666
365: Timestep is 1.74666
60: Timestep is 1.74666
1455: Timestep is 1.74666
1728: Timestep is 1.74666
591: Timestep is 1.74666
1983: Timestep is 1.74666
370: Timestep is 1.74666
1456: Timestep is 1.74666
1729: Timestep is 1.74666
592: Timestep is 1.74666
1985: Timestep is 1.74666
371: Timestep is 1.74666
61: Timestep is 1.74666
1458: Timestep is 1.74666
886: Timestep is 1.74666
1090: Timestep is 1.74666
1731: Timestep is 1.74666
595: Timestep is 1.74666
1993: Timestep is 1.74666
372: Timestep is 1.74666
62: Timestep is 1.74666
887: Timestep is 1.74666
1092: Timestep is 1.74666
1093: Timestep is 1.74666
63: Timestep is 1.74666
1460: Timestep is 1.74666
888: Timestep is 1.74666
1094: Timestep is 1.74666
1733: Timestep is 1.74666
597: Timestep is 1.74666
1994: Timestep is 1.74666
373: Timestep is 1.74666
64: Timestep is 1.74666
1461: Timestep is 1.74666
891: Timestep is 1.74666
1095: Timestep is 1.74666
1734: Timestep is 1.74666
599: Timestep is 1.74666
374: Timestep is 1.74666
1463: Timestep is 1.74666
892: Timestep is 1.74666
1096: Timestep is 1.74666
1735: Timestep is 1.74666
600: Timestep is 1.74666
2000: Timestep is 1.74666
375: Timestep is 1.74666
1464: Timestep is 1.74666
1097: Timestep is 1.74666
1736: Timestep is 1.74666
2001: Timestep is 1.74666
1465: Timestep is 1.74666
1737: Timestep is 1.74666
2002: Timestep is 1.74666
67: Timestep is 1.74666
1466: Timestep is 1.74666
