0: output to qw.linear.o
Could not open qw.linear.config. Generating configurations from scratch
266: Timestep is 2.07386
1113: Timestep is 2.07386
560: Timestep is 2.07386
1932: Timestep is 2.07386
1374: Timestep is 2.07386
959: Timestep is 2.07386
267: Timestep is 2.07386
1114: Timestep is 2.07386
561: Timestep is 2.07386
1933: Timestep is 2.07386
1375: Timestep is 2.07386
961: Timestep is 2.07386
1: Timestep is 2.07386
1115: Timestep is 2.07386
1376: Timestep is 2.07386
963: Timestep is 2.07386
2: Timestep is 2.07386
964: Timestep is 2.07386
520: Timestep is 2.07386
1675: Timestep is 2.07386
565: Timestep is 2.07386
1934: Timestep is 2.07386
531: Timestep is 2.07386
1676: Timestep is 2.07386
567: Timestep is 2.07386
1935: Timestep is 2.07386
536: Timestep is 2.07386
1677: Timestep is 2.07386
1116: Timestep is 2.07386
1679: Timestep is 2.07386
4: Timestep is 2.07386
537: Timestep is 2.07386
568: Timestep is 2.07386
1936: Timestep is 2.07386
1377: Timestep is 2.07386
966: Timestep is 2.07386
274: Timestep is 2.07386
1117: Timestep is 2.07386
1680: Timestep is 2.07386
276: Timestep is 2.07386
1682: Timestep is 2.07386
570: Timestep is 2.07386
1937: Timestep is 2.07386
968: Timestep is 2.07386
5: Timestep is 2.07386
1378: Timestep is 2.07386
1119: Timestep is 2.07386
1683: Timestep is 2.07386
6: Timestep is 2.07386
572: Timestep is 2.07386
1938: Timestep is 2.07386
1379: Timestep is 2.07386
972: Timestep is 2.07386
7: Timestep is 2.07386
1120: Timestep is 2.07386
573: Timestep is 2.07386
8: Timestep is 2.07386
1121: Timestep is 2.07386
1939: Timestep is 2.07386
1380: Timestep is 2.07386
974: Timestep is 2.07386
9: Timestep is 2.07386
1123: Timestep is 2.07386
1381: Timestep is 2.07386
978: Timestep is 2.07386
10: Timestep is 2.07386
1124: Timestep is 2.07386
1382: Timestep is 2.07386
979: Timestep is 2.07386
277: Timestep is 2.07386
1383: Timestep is 2.07386
982: Timestep is 2.07386
1684: Timestep is 2.07386
278: Timestep is 2.07386
574: Timestep is 2.07386
1940: Timestep is 2.07386
279: Timestep is 2.07386
1685: Timestep is 2.07386
1686: Timestep is 2.07386
280: Timestep is 2.07386
575: Timestep is 2.07386
1942: Timestep is 2.07386
1688: Timestep is 2.07386
281: Timestep is 2.07386
576: Timestep is 2.07386
1943: Timestep is 2.07386
1689: Timestep is 2.07386
11: Timestep is 2.07386
283: Timestep is 2.07386
1125: Timestep is 2.07386
577: Timestep is 2.07386
1944: Timestep is 2.07386
1384: Timestep is 2.07386
987: Timestep is 2.07386
12: Timestep is 2.07386
284: Timestep is 2.07386
1126: Timestep is 2.07386
1690: Timestep is 2.07386
579: Timestep is 2.07386
1945: Timestep is 2.07386
13: Timestep is 2.07386
1127: Timestep is 2.07386
582: Timestep is 2.07386
1946: Timestep is 2.07386
1385: Timestep is 2.07386
988: Timestep is 2.07386
14: Timestep is 2.07386
1129: Timestep is 2.07386
583: Timestep is 2.07386
1947: Timestep is 2.07386
1386: Timestep is 2.07386
989: Timestep is 2.07386
15: Timestep is 2.07386
1130: Timestep is 2.07386
1387: Timestep is 2.07386
990: Timestep is 2.07386
16: Timestep is 2.07386
1389: Timestep is 2.07386
991: Timestep is 2.07386
17: Timestep is 2.07386
288: Timestep is 2.07386
1131: Timestep is 2.07386
1694: Timestep is 2.07386
584: Timestep is 2.07386
1948: Timestep is 2.07386
1390: Timestep is 2.07386
992: Timestep is 2.07386
289: Timestep is 2.07386
1133: Timestep is 2.07386
1695: Timestep is 2.07386
1391: Timestep is 2.07386
993: Timestep is 2.07386
291: Timestep is 2.07386
1696: Timestep is 2.07386
588: Timestep is 2.07386
1949: Timestep is 2.07386
292: Timestep is 2.07386
1699: Timestep is 2.07386
589: Timestep is 2.07386
1950: Timestep is 2.07386
293: Timestep is 2.07386
1700: Timestep is 2.07386
1702: Timestep is 2.07386
590: Timestep is 2.07386
1951: Timestep is 2.07386
995: Timestep is 2.07386
294: Timestep is 2.07386
1393: Timestep is 2.07386
18: Timestep is 2.07386
1135: Timestep is 2.07386
1704: Timestep is 2.07386
591: Timestep is 2.07386
1952: Timestep is 2.07386
996: Timestep is 2.07386
19: Timestep is 2.07386
1395: Timestep is 2.07386
20: Timestep is 2.07386
1136: Timestep is 2.07386
592: Timestep is 2.07386
1954: Timestep is 2.07386
1396: Timestep is 2.07386
999: Timestep is 2.07386
23: Timestep is 2.07386
1138: Timestep is 2.07386
1397: Timestep is 2.07386
1004: Timestep is 2.07386
24: Timestep is 2.07386
1139: Timestep is 2.07386
1398: Timestep is 2.07386
1006: Timestep is 2.07386
25: Timestep is 2.07386
1399: Timestep is 2.07386
1140: Timestep is 2.07386
1007: Timestep is 2.07386
26: Timestep is 2.07386
297: Timestep is 2.07386
1141: Timestep is 2.07386
1705: Timestep is 2.07386
593: Timestep is 2.07386
1955: Timestep is 2.07386
300: Timestep is 2.07386
303: Timestep is 2.07386
1708: Timestep is 2.07386
594: Timestep is 2.07386
1956: Timestep is 2.07386
304: Timestep is 2.07386
1709: Timestep is 2.07386
1710: Timestep is 2.07386
595: Timestep is 2.07386
1958: Timestep is 2.07386
306: Timestep is 2.07386
1711: Timestep is 2.07386
596: Timestep is 2.07386
1959: Timestep is 2.07386
1400: Timestep is 2.07386
308: Timestep is 2.07386
1712: Timestep is 2.07386
1402: Timestep is 2.07386
311: Timestep is 2.07386
1142: Timestep is 2.07386
597: Timestep is 2.07386
1960: Timestep is 2.07386
1008: Timestep is 2.07386
27: Timestep is 2.07386
1143: Timestep is 2.07386
1961: Timestep is 2.07386
1403: Timestep is 2.07386
598: Timestep is 2.07386
1010: Timestep is 2.07386
28: Timestep is 2.07386
1144: Timestep is 2.07386
1962: Timestep is 2.07386
1406: Timestep is 2.07386
30: Timestep is 2.07386
600: Timestep is 2.07386
1011: Timestep is 2.07386
31: Timestep is 2.07386
1145: Timestep is 2.07386
1408: Timestep is 2.07386
1017: Timestep is 2.07386
32: Timestep is 2.07386
1147: Timestep is 2.07386
1409: Timestep is 2.07386
1018: Timestep is 2.07386
33: Timestep is 2.07386
1148: Timestep is 2.07386
1410: Timestep is 2.07386
1019: Timestep is 2.07386
34: Timestep is 2.07386
1150: Timestep is 2.07386
1715: Timestep is 2.07386
1021: Timestep is 2.07386
312: Timestep is 2.07386
1716: Timestep is 2.07386
601: Timestep is 2.07386
1964: Timestep is 2.07386
313: Timestep is 2.07386
314: Timestep is 2.07386
602: Timestep is 2.07386
1965: Timestep is 2.07386
1411: Timestep is 2.07386
315: Timestep is 2.07386
603: Timestep is 2.07386
1966: Timestep is 2.07386
316: Timestep is 2.07386
1151: Timestep is 2.07386
320: Timestep is 2.07386
604: Timestep is 2.07386
1968: Timestep is 2.07386
1412: Timestep is 2.07386
1022: Timestep is 2.07386
1152: Timestep is 2.07386
607: Timestep is 2.07386
1969: Timestep is 2.07386
1413: Timestep is 2.07386
1029: Timestep is 2.07386
35: Timestep is 2.07386
608: Timestep is 2.07386
1970: Timestep is 2.07386
1153: Timestep is 2.07386
1718: Timestep is 2.07386
36: Timestep is 2.07386
1414: Timestep is 2.07386
1031: Timestep is 2.07386
38: Timestep is 2.07386
1155: Timestep is 2.07386
1719: Timestep is 2.07386
39: Timestep is 2.07386
1156: Timestep is 2.07386
1720: Timestep is 2.07386
1416: Timestep is 2.07386
1032: Timestep is 2.07386
44: Timestep is 2.07386
1157: Timestep is 2.07386
1721: Timestep is 2.07386
1419: Timestep is 2.07386
1038: Timestep is 2.07386
45: Timestep is 2.07386
1158: Timestep is 2.07386
1722: Timestep is 2.07386
